Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-19,DEN,@,NOP,"W, 125-118",,23,3,9,0.333,1,5,0.2,0,0,,0,1,1,1,0,0,0,0,7,2.9,11
2025-11-17,DEN,,CHI,"L, 127-130",,16,2,8,0.25,0,3,0.0,0,0,,1,1,2,0,3,0,0,1,4,2.8,-21
2025-11-15,DEN,@,MIN,"W, 123-112",*,29,6,8,0.75,5,6,0.833,6,6,1.0,0,3,3,1,0,1,0,0,23,22.1,18
2025-11-12,DEN,@,LAC,"W, 130-116",,21,3,7,0.429,3,5,0.6,3,3,1.0,0,1,1,3,1,0,0,1,12,11.3,24
2025-11-11,DEN,@,SAC,"W, 122-108",,24,2,8,0.25,2,6,0.333,0,0,,0,2,2,1,0,0,0,1,6,2.1,-3
