Season,Team,Lg,Salary
2021-22,Washington Wizards,NBA,"$1,500,000"
2022-23,Washington Wizards,NBA,"$1,575,000"
2023-24,Memphis Grizzlies,NBA,"$1,836,096"
Career,(may be incomplete),,"$4,911,096"
