"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 22_level_0', 'Awards')"
2015-16,23,TOR,NBA,C,5,0,29,0.75,0.75,0.75,,0.75,0.0,0.0,166,153,149,,139,0,0,
2016-17,24,TOR,NBA,C,3,0,7,0.5,0.5,0.5,0.5,0.521,1.0,0.0,109,99,97,65.0,94,370,0,
2017-18,25,TOR,NBA,C,5,0,24,0.0,0.0,0.0,0.5,0.266,2.0,0.0,0,0,0,65.0,48,794,0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,13,0,60,0.571,0.571,0.571,0.5,0.571,0.571,0.0,125,116,113,65.0,105,219,0,
