0
2009-10 NBA 0.031 (22)
2010-11 NBA 0.104 (16)
2012-13 NBA 0.052 (22)
2014-15 NBA 0.099 (18)
2015-16 NBA 0.118 (18)
2016-17 NBA 0.002 (28)
2017-18 NBA 0.064 (20)
