0
2010-11 NBA 2.6 (11th)
2011-12 NBA 3.3 (4th)
2012-13 NBA 3.4 (4th)
2013-14 NBA 2.4 (20th)
2020-21 NBA 2.3 (14th)
2021-22 NBA 2.3 (17th)
2023-24 NBA 2.0 (19th)
2024-25 NBA 2.2 (15th)
Active 2.2 (11th)
Career NBA Playoffs 1.9 (100th)
