"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2000-01,25,LAL,NBA,PF,13.0,0.0,48.0,0.077,0.077,,0.077,0.6,0.164,0.385,0.0,17.0,17.0,,16.0,80.0,32.0,125.0,0.0,
2001-02,26,LAL,NBA,PF,7.0,0.0,10.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,551.0,
2002-03,27,LAL,NBA,PF,12.0,2.0,169.0,0.419,0.433,0.0,0.419,0.438,0.434,0.516,0.032,95.0,94.0,0.0,88.0,58.0,84.0,171.0,18.0,
2003-04,28,MIN,NBA,C,17.0,0.0,222.0,0.531,0.531,,0.531,0.448,0.525,0.906,0.0,121.0,116.0,,113.0,60.0,102.0,299.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,49.0,2.0,449.0,0.403,0.413,0.0,0.403,0.46,0.429,0.649,0.026,91.0,90.0,0.0,85.0,61.0,83.0,214.0,14.0,
,,,,,,,,,,,,,,,,,,,,,,,,
LAL (3 Yrs),LAL (3 Yrs),LAL (3 Yrs),LAL (3 Yrs),,32.0,2.0,227.0,0.311,0.326,0.0,0.311,0.476,0.35,0.467,0.044,70.0,70.0,0.0,66.0,63.0,67.0,154.0,24.0,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,17.0,0.0,222.0,0.531,0.531,,0.531,0.448,0.525,0.906,0.0,121.0,116.0,,113.0,60.0,102.0,299.0,0.0,
