"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2004-05,18.0,GEORGETOWN,32,507,60,128,0,0,43,65,46,111,30,11,40,58,73,163,0.469,,0.662,15.8,5.1,3.5,0.9
2005-06,19.0,GEORGETOWN,33,793,148,251,0,0,86,119,89,227,44,8,54,45,68,382,0.59,,0.723,24.0,11.6,6.9,1.3
2006-07,20.0,GEORGETOWN,37,975,186,277,0,0,105,153,100,254,39,18,90,46,103,477,0.671,,0.686,26.4,12.9,6.9,1.1
2007-08,21.0,GEORGETOWN,34,894,179,294,3,3,93,144,75,216,63,18,75,57,92,454,0.609,1.0,0.646,26.3,13.4,6.4,1.9
Career,,,136,3169,573,950,3,3,327,481,310,808,176,55,259,206,336,1476,0.603,1.0,0.68,23.3,10.9,5.9,1.3
