Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-30,SAC,,MEM,"L, 107-115",,23,3,7,0.429,0,1,0.0,3,4,0.75,2,4,6,3,0,1,2,6,9,5.9,6
2025-11-28,SAC,@,UTA,"L, 119-128",,22,7,11,0.636,1,2,0.5,4,5,0.8,1,3,4,0,0,1,0,3,19,14.8,1
2025-11-26,SAC,,PHO,"L, 100-112",,9,0,2,0.0,0,0,,0,0,,1,1,2,0,1,0,0,2,0,-0.2,-5
2025-11-24,SAC,,MIN,"W, 117-112 (OT)",,14,0,4,0.0,0,1,0.0,1,2,0.5,1,1,2,0,0,0,0,3,1,-2.4,-5
2025-11-22,SAC,@,DEN,"W, 128-123",,8,3,5,0.6,0,1,0.0,0,0,,0,3,3,1,1,0,0,3,6,5.1,-8
