Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2006-07,22,CHI,NBA,SG,71.0,4.0,868.0,109.0,256.0,0.426,15.0,42.0,0.357,94.0,214.0,0.439,0.455,23.0,45.0,0.511,35.0,118.0,153.0,60.0,33.0,11.0,60.0,100.0,256.0,0.0,
2007-08,23,CHI,NBA,SG,69.0,22.0,1436.0,180.0,421.0,0.428,29.0,88.0,0.33,151.0,333.0,0.453,0.462,75.0,104.0,0.721,50.0,205.0,255.0,129.0,61.0,30.0,93.0,128.0,464.0,0.0,
2008-09,24,2TM,NBA,SF,66.0,36.0,1453.0,152.0,357.0,0.426,24.0,87.0,0.276,128.0,270.0,0.474,0.459,61.0,73.0,0.836,54.0,188.0,242.0,111.0,75.0,45.0,64.0,104.0,389.0,0.0,
2008-09,24,CHI,NBA,SF,43.0,14.0,735.0,79.0,182.0,0.434,15.0,50.0,0.3,64.0,132.0,0.485,0.475,21.0,25.0,0.84,26.0,97.0,123.0,65.0,35.0,19.0,37.0,50.0,194.0,0.0,
2008-09,24,OKC,NBA,SG,23.0,22.0,718.0,73.0,175.0,0.417,9.0,37.0,0.243,64.0,138.0,0.464,0.443,40.0,48.0,0.833,28.0,91.0,119.0,46.0,40.0,26.0,27.0,54.0,195.0,0.0,
2009-10,25,OKC,NBA,SG,82.0,82.0,2348.0,194.0,441.0,0.44,41.0,131.0,0.313,153.0,310.0,0.494,0.486,60.0,89.0,0.674,76.0,311.0,387.0,145.0,97.0,46.0,90.0,154.0,489.0,0.0,"DPOY-8,DEF2"
2010-11,26,OKC,NBA,SG,79.0,79.0,2049.0,157.0,333.0,0.471,28.0,102.0,0.275,129.0,231.0,0.558,0.514,59.0,79.0,0.747,65.0,281.0,346.0,111.0,97.0,38.0,55.0,171.0,401.0,0.0,DPOY-21
2011-12,27,OKC,NBA,SG,42.0,42.0,914.0,67.0,155.0,0.432,31.0,71.0,0.437,36.0,84.0,0.429,0.532,38.0,43.0,0.884,21.0,107.0,128.0,47.0,37.0,17.0,40.0,78.0,203.0,0.0,
2012-13,28,OKC,NBA,SG,81.0,81.0,2229.0,224.0,466.0,0.481,108.0,258.0,0.419,116.0,208.0,0.558,0.597,57.0,69.0,0.826,58.0,259.0,317.0,125.0,103.0,44.0,64.0,177.0,613.0,0.0,
2013-14,29,OKC,NBA,SG,61.0,61.0,1584.0,141.0,340.0,0.415,48.0,152.0,0.316,93.0,188.0,0.495,0.485,53.0,69.0,0.768,50.0,170.0,220.0,94.0,79.0,17.0,55.0,90.0,383.0,0.0,
2014-15,30,ATL,NBA,SF,52.0,7.0,976.0,104.0,249.0,0.418,25.0,78.0,0.321,79.0,171.0,0.462,0.468,45.0,58.0,0.776,53.0,170.0,223.0,75.0,53.0,21.0,38.0,67.0,278.0,0.0,
2015-16,31,ATL,NBA,SF,75.0,11.0,1758.0,188.0,372.0,0.505,42.0,123.0,0.341,146.0,249.0,0.586,0.562,62.0,99.0,0.626,52.0,282.0,334.0,107.0,85.0,37.0,68.0,109.0,480.0,0.0,
2016-17,32,ATL,NBA,SF,62.0,42.0,1596.0,174.0,395.0,0.441,41.0,120.0,0.342,133.0,275.0,0.484,0.492,55.0,75.0,0.733,54.0,216.0,270.0,107.0,96.0,31.0,58.0,97.0,444.0,0.0,
2017-18,33,UTA,NBA,SF,38.0,6.0,806.0,118.0,240.0,0.492,32.0,84.0,0.381,86.0,156.0,0.551,0.558,44.0,54.0,0.815,29.0,132.0,161.0,33.0,52.0,12.0,30.0,59.0,312.0,0.0,
2018-19,34,UTA,NBA,SF,50.0,2.0,609.0,71.0,149.0,0.477,34.0,78.0,0.436,37.0,71.0,0.521,0.591,14.0,22.0,0.636,8.0,115.0,123.0,27.0,43.0,5.0,25.0,41.0,190.0,0.0,
2019-20,35,HOU,NBA,PF,41.0,0.0,436.0,37.0,91.0,0.407,15.0,54.0,0.278,22.0,37.0,0.595,0.489,3.0,8.0,0.375,21.0,72.0,93.0,25.0,24.0,12.0,15.0,43.0,92.0,0.0,
14 Yrs,14 Yrs,14 Yrs,14 Yrs,,869.0,475.0,19062.0,1916.0,4265.0,0.449,513.0,1468.0,0.349,1403.0,2797.0,0.502,0.509,649.0,887.0,0.732,626.0,2626.0,3252.0,1196.0,935.0,366.0,755.0,1418.0,4994.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,45.0,1799.0,181.0,402.0,0.449,48.0,139.0,0.349,132.0,264.0,0.502,0.509,61.0,84.0,0.732,59.0,248.0,307.0,113.0,88.0,35.0,71.0,134.0,471.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKC (6 Yrs),OKC (6 Yrs),OKC (6 Yrs),OKC (6 Yrs),,368.0,367.0,9842.0,856.0,1910.0,0.448,265.0,751.0,0.353,591.0,1159.0,0.51,0.518,307.0,397.0,0.773,298.0,1219.0,1517.0,568.0,453.0,188.0,331.0,724.0,2284.0,0.0,
ATL (3 Yrs),ATL (3 Yrs),ATL (3 Yrs),ATL (3 Yrs),,189.0,60.0,4330.0,466.0,1016.0,0.459,108.0,321.0,0.336,358.0,695.0,0.515,0.512,162.0,232.0,0.698,159.0,668.0,827.0,289.0,234.0,89.0,164.0,273.0,1202.0,0.0,
CHI (3 Yrs),CHI (3 Yrs),CHI (3 Yrs),CHI (3 Yrs),,183.0,40.0,3039.0,368.0,859.0,0.428,59.0,180.0,0.328,309.0,679.0,0.455,0.463,119.0,174.0,0.684,111.0,420.0,531.0,254.0,129.0,60.0,190.0,278.0,914.0,0.0,
UTA (2 Yrs),UTA (2 Yrs),UTA (2 Yrs),UTA (2 Yrs),,88.0,8.0,1415.0,189.0,389.0,0.486,66.0,162.0,0.407,123.0,227.0,0.542,0.571,58.0,76.0,0.763,37.0,247.0,284.0,60.0,95.0,17.0,55.0,100.0,502.0,0.0,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,41.0,0.0,436.0,37.0,91.0,0.407,15.0,54.0,0.278,22.0,37.0,0.595,0.489,3.0,8.0,0.375,21.0,72.0,93.0,25.0,24.0,12.0,15.0,43.0,92.0,0.0,
