Highlight,Unnamed: 1,In Stathead
"Career high, Points",22.0,View full stats from top 20 games
"Career high, Rebounds",21.0,View full stats from top 20 games
"Career high, Assists",6.0,View full stats from top 20 games
"Career high, Steals",2.0,View full stats from top 20 games
"Career high, Blocks",8.0,View full stats from top 20 games
"Career high, Game Score",24.6,View full stats from top 20 games
