"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2020-21,20.0,SAC,NBA,39:30,11.0,20.0,6.0,9.0,8.0,13.0,4.0,5.0,4.0,8.0,11.0,11.0,6.0,4.0,4.0,6.0,28.0,25.5
2021-22,21.0,TOT,NBA,47:04,12.0,19.0,6.0,12.0,9.0,14.0,11.0,12.0,3.0,8.0,9.0,17.0,5.0,3.0,7.0,6.0,38.0,35.5
2021-22,21.0,SAC,NBA,47:04,12.0,19.0,5.0,9.0,9.0,14.0,11.0,12.0,3.0,7.0,8.0,17.0,5.0,3.0,7.0,5.0,38.0,35.5
2021-22,21.0,IND,NBA,42:30,10.0,19.0,6.0,12.0,7.0,12.0,8.0,10.0,3.0,8.0,9.0,17.0,4.0,2.0,6.0,6.0,30.0,27.5
2022-23,22.0,IND,NBA,39:30,14.0,24.0,10.0,16.0,9.0,16.0,12.0,15.0,3.0,9.0,9.0,19.0,5.0,3.0,7.0,4.0,43.0,40.0
2023-24,23.0,IND,NBA,40:06,15.0,28.0,9.0,16.0,10.0,17.0,8.0,12.0,3.0,8.0,10.0,23.0,5.0,3.0,7.0,5.0,44.0,39.8
2024-25,24.0,IND,NBA,40:22,13.0,23.0,9.0,18.0,10.0,13.0,9.0,11.0,3.0,7.0,9.0,18.0,5.0,3.0,5.0,5.0,35.0,39.3
Career,,,,47:04,15.0,28.0,10.0,18.0,10.0,17.0,12.0,15.0,4.0,9.0,11.0,23.0,6.0,4.0,7.0,6.0,44.0,40.0
,,,,,,,,,,,,,,,,,,,,,,
4 Seasons,,IND,NBA,42:30,15.0,28.0,10.0,18.0,10.0,17.0,12.0,15.0,3.0,9.0,10.0,23.0,5.0,3.0,7.0,6.0,44.0,40.0
2 Seasons,,SAC,NBA,47:04,12.0,20.0,6.0,9.0,9.0,14.0,11.0,12.0,4.0,8.0,11.0,17.0,6.0,4.0,7.0,6.0,38.0,35.5
