"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2012-13,23,MEM,NBA,WC1,LAC,W (4-2),2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
2012-13,24,MEM,NBA,WCF,SAS,L (0-4),3.0,3.0,0.7,1.0,0.0,0.3,0.3,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,2.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,
2013-14,24,MEM,NBA,WC1,OKC,L (3-4),3.0,7.7,3.0,2.7,0.7,0.3,0.0,3.0,7.0,0.429,1.0,2.0,0.5,2.0,5.0,0.4,0.5,2.0,2.0,1.0,2.0,6.0,8.0,2.0,1.0,0.0,0.0,2.0,9.0,
2014-15,25,MEM,NBA,WC1,POR,W (4-1),2.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
2014-15,25,MEM,NBA,WCS,GSW,L (2-4),2.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,4.0,0.5,0.0,0.0,,2.0,4.0,0.5,0.5,0.0,0.0,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,29,DET,NBA,EC1,MIL,L (0-4),1.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,
4 Yrs (6 Series),4 Yrs (6 Series),4 Yrs (6 Series),4 Yrs (6 Series),4 Yrs (6 Series),4 Yrs (6 Series),2-4,13.0,3.8,1.3,1.2,0.2,0.2,0.1,7.0,15.0,0.467,1.0,2.0,0.5,6.0,13.0,0.462,0.5,2.0,3.0,0.667,6.0,10.0,16.0,2.0,2.0,1.0,0.0,5.0,17.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),2-1,7.0,4.3,1.3,1.3,0.3,0.1,0.0,3.0,7.0,0.429,1.0,2.0,0.5,2.0,5.0,0.4,0.5,2.0,2.0,1.0,2.0,7.0,9.0,2.0,1.0,0.0,0.0,4.0,9.0,
EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),0-1,1.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),0-1,2.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,4.0,0.5,0.0,0.0,,2.0,4.0,0.5,0.5,0.0,0.0,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,
WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),0-1,3.0,3.0,0.7,1.0,0.0,0.3,0.3,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,2.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,
