"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2003-04,22.0,PHI,NBA,35:42,9.0,18.0,4.0,6.0,9.0,17.0,10.0,12.0,3.0,4.0,4.0,6.0,3.0,2.0,6.0,5.0,26.0,17.3
2004-05,23.0,PHI,NBA,43:14,10.0,21.0,2.0,6.0,9.0,18.0,10.0,13.0,2.0,8.0,8.0,10.0,3.0,1.0,6.0,5.0,32.0,22.1
2005-06,24.0,PHI,NBA,29:17,5.0,11.0,2.0,4.0,4.0,10.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,0.0,5.0,4.0,14.0,5.8
2006-07,25.0,PHI,NBA,46:51,14.0,25.0,5.0,7.0,12.0,20.0,5.0,8.0,4.0,6.0,7.0,7.0,3.0,1.0,7.0,6.0,37.0,24.6
2007-08,26.0,PHI,NBA,38:18,11.0,21.0,3.0,8.0,10.0,17.0,6.0,8.0,2.0,7.0,9.0,7.0,3.0,2.0,7.0,4.0,27.0,26.5
2008-09,27.0,PHI,NBA,39:37,9.0,17.0,3.0,6.0,7.0,13.0,5.0,5.0,2.0,5.0,5.0,9.0,2.0,3.0,4.0,5.0,23.0,20.2
2009-10,28.0,PHI,NBA,45:22,10.0,17.0,2.0,6.0,8.0,15.0,7.0,7.0,2.0,6.0,8.0,7.0,2.0,3.0,4.0,5.0,26.0,22.2
2010-11,29.0,NOH,NBA,40:45,12.0,20.0,5.0,8.0,11.0,16.0,4.0,6.0,2.0,5.0,6.0,4.0,3.0,1.0,4.0,5.0,31.0,27.2
2011-12,30.0,ATL,NBA,34:24,8.0,16.0,4.0,7.0,6.0,11.0,6.0,6.0,2.0,6.0,6.0,4.0,3.0,1.0,4.0,5.0,20.0,17.3
2012-13,31.0,LAC,NBA,38:14,7.0,15.0,3.0,6.0,6.0,9.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,5.0,15.0,13.9
2013-14,32.0,LAC,NBA,36:10,5.0,13.0,3.0,8.0,4.0,7.0,3.0,4.0,2.0,5.0,6.0,5.0,2.0,2.0,4.0,5.0,13.0,15.3
2014-15,33.0,ORL,NBA,32:07,6.0,13.0,3.0,7.0,5.0,9.0,3.0,4.0,2.0,5.0,6.0,5.0,2.0,1.0,3.0,5.0,16.0,13.7
Career,,,,46:51,14.0,25.0,5.0,8.0,12.0,20.0,10.0,13.0,4.0,8.0,9.0,10.0,3.0,3.0,7.0,6.0,37.0,27.2
,,,,,,,,,,,,,,,,,,,,,,
7 Seasons,,PHI,NBA,46:51,14.0,25.0,5.0,8.0,12.0,20.0,10.0,13.0,4.0,8.0,9.0,10.0,3.0,3.0,7.0,6.0,37.0,26.5
2 Seasons,,LAC,NBA,38:14,7.0,15.0,3.0,8.0,6.0,9.0,3.0,4.0,2.0,5.0,6.0,5.0,3.0,2.0,4.0,5.0,15.0,15.3
1 Season,,NOH,NBA,40:45,12.0,20.0,5.0,8.0,11.0,16.0,4.0,6.0,2.0,5.0,6.0,4.0,3.0,1.0,4.0,5.0,31.0,27.2
1 Season,,ATL,NBA,34:24,8.0,16.0,4.0,7.0,6.0,11.0,6.0,6.0,2.0,6.0,6.0,4.0,3.0,1.0,4.0,5.0,20.0,17.3
1 Season,,ORL,NBA,32:07,6.0,13.0,3.0,7.0,5.0,9.0,3.0,4.0,2.0,5.0,6.0,5.0,2.0,1.0,3.0,5.0,16.0,13.7
