"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2020-21,25,PHO,NBA,WC1,LAL,W (4-2),6.0,20.0,8.0,3.3,0.8,1.0,0.0,12.0,30.0,0.4,9.0,22.0,0.409,3.0,8.0,0.375,0.55,15.0,16.0,0.938,5.0,15.0,20.0,5.0,6.0,0.0,5.0,7.0,48.0,
2020-21,25,PHO,NBA,WCS,DEN,W (4-0),4.0,17.0,4.8,1.8,1.0,1.0,0.3,5.0,15.0,0.333,5.0,12.0,0.417,0.0,3.0,0.0,0.5,4.0,6.0,0.667,1.0,6.0,7.0,4.0,4.0,1.0,1.0,1.0,19.0,
2020-21,25,PHO,NBA,WCF,LAC,W (4-2),5.0,23.8,10.8,4.0,0.4,1.2,0.0,21.0,30.0,0.7,9.0,17.0,0.529,12.0,13.0,0.923,0.85,3.0,3.0,1.0,6.0,14.0,20.0,2.0,6.0,0.0,5.0,8.0,54.0,
2020-21,25,PHO,NBA,FIN,MIL,L (2-4),6.0,22.7,8.5,3.2,0.8,0.5,0.5,17.0,35.0,0.486,10.0,23.0,0.435,7.0,12.0,0.583,0.629,7.0,7.0,1.0,4.0,15.0,19.0,5.0,3.0,3.0,4.0,12.0,51.0,
2021-22,26,PHO,NBA,WC1,NOP,W (4-2),6.0,27.8,11.0,3.7,1.5,0.5,0.0,23.0,50.0,0.46,10.0,28.0,0.357,13.0,22.0,0.591,0.56,10.0,15.0,0.667,3.0,19.0,22.0,9.0,3.0,0.0,6.0,17.0,66.0,
2021-22,26,PHO,NBA,WCS,DAL,L (3-4),7.0,21.9,10.6,3.4,1.6,0.3,0.1,23.0,49.0,0.469,12.0,31.0,0.387,11.0,18.0,0.611,0.592,16.0,17.0,0.941,6.0,18.0,24.0,11.0,2.0,1.0,6.0,14.0,74.0,
2022-23,27,BRK,NBA,EC1,PHI,L (0-4),4.0,38.0,18.5,5.8,2.8,0.8,0.3,28.0,55.0,0.509,12.0,28.0,0.429,16.0,27.0,0.593,0.618,6.0,7.0,0.857,3.0,20.0,23.0,11.0,3.0,1.0,5.0,10.0,74.0,
3 Yrs (7 Series),3 Yrs (7 Series),3 Yrs (7 Series),3 Yrs (7 Series),3 Yrs (7 Series),3 Yrs (7 Series),4-3,38.0,24.1,10.2,3.6,1.2,0.7,0.2,129.0,264.0,0.489,67.0,161.0,0.416,62.0,103.0,0.602,0.616,61.0,71.0,0.859,28.0,107.0,135.0,47.0,27.0,6.0,32.0,69.0,386.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),2-0,12.0,23.9,9.5,3.5,1.2,0.8,0.0,35.0,80.0,0.438,19.0,50.0,0.38,16.0,30.0,0.533,0.556,25.0,31.0,0.806,8.0,34.0,42.0,14.0,9.0,0.0,11.0,24.0,114.0,
EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),0-1,4.0,38.0,18.5,5.8,2.8,0.8,0.3,28.0,55.0,0.509,12.0,28.0,0.429,16.0,27.0,0.593,0.618,6.0,7.0,0.857,3.0,20.0,23.0,11.0,3.0,1.0,5.0,10.0,74.0,
WCS (2 Series),WCS (2 Series),WCS (2 Series),WCS (2 Series),WCS (2 Series),WCS (2 Series),1-1,11.0,20.1,8.5,2.8,1.4,0.5,0.2,28.0,64.0,0.438,17.0,43.0,0.395,11.0,21.0,0.524,0.57,20.0,23.0,0.87,7.0,24.0,31.0,15.0,6.0,2.0,7.0,15.0,93.0,
WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),1-0,5.0,23.8,10.8,4.0,0.4,1.2,0.0,21.0,30.0,0.7,9.0,17.0,0.529,12.0,13.0,0.923,0.85,3.0,3.0,1.0,6.0,14.0,20.0,2.0,6.0,0.0,5.0,8.0,54.0,
FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),0-1,6.0,22.7,8.5,3.2,0.8,0.5,0.5,17.0,35.0,0.486,10.0,23.0,0.435,7.0,12.0,0.583,0.629,7.0,7.0,1.0,4.0,15.0,19.0,5.0,3.0,3.0,4.0,12.0,51.0,
