"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2007-08,27,HOU,NBA,PF,6.0,6.0,220.0,0.448,0.455,0.0,0.448,0.686,0.51,0.522,0.015,98.0,94.0,0.0,90.0,91.0,94.0,171.0,7.0,
2008-09,28,HOU,NBA,PF,13.0,13.0,424.0,0.494,0.494,,0.494,0.673,0.527,0.314,0.0,108.0,102.0,,99.0,87.0,97.0,103.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,33,IND,NBA,PF,18.0,0.0,243.0,0.457,0.461,0.333,0.462,0.591,0.48,0.21,0.029,101.0,94.0,93.0,92.0,78.0,89.0,74.0,11.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,35,TOR,NBA,PF,11.0,9.0,140.0,0.258,0.4,0.19,0.323,0.727,0.391,0.355,0.677,57.0,81.0,54.0,64.0,96.0,72.0,128.0,238.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,48.0,28.0,1027.0,0.454,0.473,0.2,0.461,0.667,0.498,0.326,0.07,100.0,97.0,56.0,92.0,87.0,92.0,109.0,25.0,
,,,,,,,,,,,,,,,,,,,,,,,,
HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),,19.0,19.0,644.0,0.48,0.482,0.0,0.48,0.679,0.521,0.377,0.004,105.0,99.0,0.0,96.0,89.0,96.0,123.0,2.0,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,18.0,0.0,243.0,0.457,0.461,0.333,0.462,0.591,0.48,0.21,0.029,101.0,94.0,93.0,92.0,78.0,89.0,74.0,11.0,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,11.0,9.0,140.0,0.258,0.4,0.19,0.323,0.727,0.391,0.355,0.677,57.0,81.0,54.0,64.0,96.0,72.0,128.0,238.0,
