Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2000-01,24,DAL,NBA,PF,7.0,0.0,44.0,22.9,0.618,0.235,0.0,16.9,21.1,18.9,4.9,1.2,1.7,5.6,18.9,0.2,0.0,0.2,0.227,6.0,0.9,6.9,0.1,
2001-02,25,DAL,NBA,PF,8.0,4.0,122.0,10.7,0.698,0.0,0.348,2.7,8.7,5.7,1.2,1.2,0.0,7.0,10.2,0.3,0.0,0.2,0.096,-1.5,0.5,-1.0,0.0,
2002-03,26,DAL,NBA,SF,19.0,5.0,394.0,12.5,0.541,0.0,0.558,9.9,10.7,10.3,5.4,1.8,0.8,13.0,14.1,0.6,0.1,0.7,0.089,-0.3,-0.1,-0.4,0.2,
2003-04,27,DAL,NBA,SF,5.0,0.0,57.0,14.9,0.505,0.0,0.182,15.1,13.3,14.3,7.4,2.6,2.5,14.4,9.7,0.1,0.0,0.2,0.14,-0.8,3.5,2.7,0.1,
2004-05,28,DEN,NBA,PF,2.0,0.0,13.0,-4.6,0.0,0.0,0.0,8.5,9.5,9.0,11.5,0.0,0.0,33.3,10.8,-0.1,0.0,-0.1,-0.218,-8.4,-2.9,-11.2,0.0,
2005-06,29,DEN,NBA,PF,4.0,3.0,89.0,-0.4,0.254,0.0,0.286,4.5,16.4,9.6,3.5,1.8,0.0,20.2,9.8,-0.2,0.1,-0.1,-0.043,-8.5,0.2,-8.3,-0.1,
2006-07,30,DEN,NBA,PF,5.0,0.0,96.0,5.4,0.252,0.176,0.118,13.3,20.0,16.7,3.2,1.1,0.8,10.1,9.6,-0.1,0.1,0.0,-0.008,-3.7,-0.5,-4.2,-0.1,
2007-08,31,DEN,NBA,PF,4.0,0.0,78.0,7.8,0.571,0.357,0.0,6.4,11.3,8.8,11.0,1.9,1.0,26.3,10.1,0.0,0.0,0.0,0.005,-3.1,1.8,-1.3,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,33,DAL,NBA,PF,5.0,0.0,36.0,3.1,0.25,0.625,0.0,15.6,12.4,14.0,0.0,3.0,0.0,11.1,11.7,-0.1,0.1,0.0,-0.005,-7.1,-0.7,-7.8,-0.1,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,59.0,12.0,929.0,9.9,0.506,0.089,0.333,9.4,12.7,10.9,4.9,1.7,0.7,13.4,12.2,0.8,0.4,1.2,0.062,-1.9,0.3,-1.6,0.1,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,17.0,1291.0,9.9,0.506,0.089,0.333,9.4,12.7,10.9,4.9,1.7,0.7,13.4,12.2,1.1,0.6,1.7,0.062,-1.9,0.3,-1.6,0.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAL (5 Yrs),DAL (5 Yrs),DAL (5 Yrs),DAL (5 Yrs),,44.0,9.0,653.0,12.6,0.557,0.062,0.4,9.8,11.3,10.6,4.5,1.8,0.8,11.4,13.2,1.1,0.2,1.3,0.099,-0.5,0.4,-0.1,0.3,
DEN (4 Yrs),DEN (4 Yrs),DEN (4 Yrs),DEN (4 Yrs),,15.0,3.0,276.0,3.7,0.332,0.17,0.128,8.3,15.9,11.8,5.9,1.5,0.6,19.5,9.8,-0.4,0.2,-0.1,-0.026,-5.3,0.3,-5.1,-0.2,
