Season,Team,Lg,Salary
2010-11,Portland Trail Blazers,NBA,"$1,254,720"
2011-12,Portland Trail Blazers,NBA,"$1,348,800"
2012-13,Portland Trail Blazers,NBA,"$1,442,880"
2014-15,New Orleans Pelicans,NBA,"$107,676"
2014-15,Utah Jazz,NBA,"$53,838"
2014-15,Charlotte Hornets,NBA,"$53,838"
2015-16,Charlotte Hornets,NBA,"$80,000"
2015-16,Memphis Grizzlies,NBA,"$55,722"
2016-17,Golden State Warriors,NBA,"$250,000"
Career,(may be incomplete),,"$4,647,474"
