"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2011-12,20,SAS,NBA,WC1,UTA,W (4-0),4,20.0,7.0,3.3,0.5,1.0,0.0,10,22,.455,4,10,.400,6,12,.500,.545,4,4,1.000,2,11,13,2,4,0,2,8,28,
2011-12,20,SAS,NBA,WCS,LAC,W (4-0),4,28.8,10.0,6.5,0.8,2.0,0.8,14,25,.560,6,12,.500,8,13,.615,.680,6,8,.750,6,20,26,3,8,3,4,6,40,
2011-12,20,SAS,NBA,WCF,OKC,L (2-4),6,30.7,8.8,7.3,0.5,0.8,0.5,21,43,.488,8,18,.444,13,25,.520,.581,3,4,.750,10,34,44,3,5,3,7,9,53,
2012-13,21,SAS,NBA,WC1,LAL,W (4-0),4,33.5,12.3,7.3,1.3,1.5,0.8,21,38,.553,2,7,.286,19,31,.613,.579,5,5,1.000,4,25,29,5,6,3,2,5,49,
2012-13,21,SAS,NBA,WCS,GSW,W (4-2),6,40.5,14.7,9.2,1.5,1.5,0.3,34,61,.557,6,16,.375,28,45,.622,.607,14,26,.538,22,33,55,9,9,2,9,15,88,
2012-13,21,SAS,NBA,WCF,MEM,W (4-0),4,35.8,11.3,7.0,0.5,2.0,0.8,19,32,.594,7,13,.538,12,19,.632,.703,0,1,.000,3,25,28,2,8,3,5,4,45,
2012-13,21,SAS,NBA,FIN,MIA,L (3-4),7,36.4,14.6,11.1,0.9,2.0,0.4,41,80,.513,8,23,.348,33,57,.579,.563,12,17,.706,21,57,78,6,14,3,7,16,102,
2013-14,22,SAS,NBA,WC1,DAL,W (4-3),7,32.7,11.9,7.4,1.0,1.1,0.1,32,65,.492,6,19,.316,26,46,.565,.538,13,22,.591,11,41,52,7,8,1,13,18,83,
2013-14,22,SAS,NBA,WCS,POR,W (4-1),5,30.4,17.0,7.6,1.2,2.8,0.8,32,57,.561,9,17,.529,23,40,.575,.640,12,16,.750,3,35,38,6,14,4,0,11,85,
2013-14,22,SAS,NBA,WCF,OKC,W (4-2),6,31.3,11.8,5.5,2.5,1.5,0.5,28,68,.412,5,19,.263,23,49,.469,.449,10,11,.909,9,24,33,15,9,3,7,15,71,
