"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2007-08,22.0,ATL,NBA,44:14,11.0,17.0,3.0,6.0,8.0,12.0,12.0,13.0,2.0,7.0,9.0,6.0,3.0,7.0,6.0,5.0,28.0,27.5
2008-09,23.0,ATL,NBA,45:06,9.0,18.0,1.0,3.0,9.0,17.0,10.0,12.0,5.0,8.0,10.0,4.0,3.0,4.0,4.0,6.0,26.0,21.6
2009-10,24.0,ATL,NBA,44:20,9.0,17.0,1.0,2.0,9.0,16.0,6.0,7.0,9.0,9.0,14.0,9.0,3.0,4.0,5.0,4.0,21.0,29.6
2010-11,25.0,ATL,NBA,44:11,8.0,22.0,1.0,4.0,8.0,21.0,7.0,12.0,5.0,13.0,16.0,8.0,3.0,4.0,4.0,5.0,23.0,21.6
2011-12,26.0,ATL,NBA,46:23,8.0,21.0,0.0,2.0,8.0,21.0,6.0,9.0,4.0,16.0,18.0,6.0,2.0,2.0,6.0,4.0,22.0,16.3
2012-13,27.0,ATL,NBA,44:10,9.0,20.0,2.0,5.0,7.0,15.0,9.0,16.0,5.0,9.0,11.0,6.0,4.0,1.0,4.0,5.0,29.0,24.4
2014-15,29.0,HOU,NBA,28:40,8.0,17.0,4.0,7.0,6.0,14.0,5.0,12.0,5.0,7.0,9.0,9.0,1.0,3.0,6.0,5.0,23.0,20.6
2015-16,30.0,HOU,NBA,18:01,3.0,5.0,3.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,9.0,4.7
Career,,,,46:23,11.0,22.0,4.0,7.0,9.0,21.0,12.0,16.0,9.0,16.0,18.0,9.0,4.0,7.0,6.0,6.0,29.0,29.6
,,,,,,,,,,,,,,,,,,,,,,
6 Seasons,,ATL,NBA,46:23,11.0,22.0,3.0,6.0,9.0,21.0,12.0,16.0,9.0,16.0,18.0,9.0,4.0,7.0,6.0,6.0,29.0,29.6
2 Seasons,,HOU,NBA,28:40,8.0,17.0,4.0,7.0,6.0,14.0,5.0,12.0,5.0,7.0,9.0,9.0,1.0,3.0,6.0,5.0,23.0,20.6
