"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","('Unnamed: 22_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('Unnamed: 25_level_0', '%3PA')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 28_level_0', 'Awards')"
2020-21,20,DAL,NBA,PG,11.0,0.0,56.0,0.313,14.6,0.563,0.313,0.125,0.063,0.063,0.438,0.556,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,
2021-22,21,MEM,NBA,PG,2.0,0.0,3.0,1.0,15.2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,1.0,,,0.0,0.0,0.0,,0.0,0.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,13.0,0.0,59.0,0.353,14.9,0.588,0.294,0.118,0.118,0.059,0.412,0.6,1.0,0.0,0.5,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,372.0,0.353,14.9,0.588,0.294,0.118,0.118,0.059,0.412,0.6,1.0,0.0,0.5,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,11.0,0.0,56.0,0.313,14.6,0.563,0.313,0.125,0.063,0.063,0.438,0.556,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,2.0,0.0,3.0,1.0,15.2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,1.0,,,0.0,0.0,0.0,,0.0,0.0,
