Season,Team,Lg,Salary
2022-23,Milwaukee Bucks,NBA,"$2,485,200"
2023-24,Milwaukee Bucks,NBA,"$2,609,400"
2024-25,Los Angeles Clippers,NBA,"$2,733,720"
2024-25,New York Knicks,NBA,(TW)
Career,(may be incomplete),,"$7,828,320"
