Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2021-22,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2022-23,23,LAC,NBA,PG,14,0,124,18,41,.439,5,18,.278,13,23,.565,.500,0,2,.000,2,20,22,27,2,0,10,7,41,0,
2023-24,24,UTA,NBA,PG,7,0,71,6,19,.316,0,3,.000,6,16,.375,.316,0,0,,6,11,17,16,2,1,2,3,12,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,21,0,195,24,60,.400,5,21,.238,19,39,.487,.442,0,2,.000,8,31,39,43,4,1,12,10,53,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,761,94,234,.400,20,82,.238,74,152,.487,.442,0,8,.000,31,121,152,168,16,4,47,39,207,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,14,0,124,18,41,.439,5,18,.278,13,23,.565,.500,0,2,.000,2,20,22,27,2,0,10,7,41,0,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,7,0,71,6,19,.316,0,3,.000,6,16,.375,.316,0,0,,6,11,17,16,2,1,2,3,12,0,
