Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2006-07,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2007-08,22,WAS,NBA,C,35,0,320,7.4,21.0,.352,2.9,10.1,.283,4.5,10.9,.415,.420,3.4,5.2,.645,3.5,7.5,11.1,1.2,1.0,0.8,2.9,5.0,21.0,94,111,
2008-09,23,WAS,NBA,C,32,0,277,7.4,19.2,.386,2.7,8.2,.326,4.8,11.0,.431,.455,4.6,5.5,.828,6.7,7.8,14.5,0.4,1.1,0.6,1.9,6.5,22.1,111,114,
2009-10,24,MIN,NBA,C,44,5,447,8.6,21.0,.410,1.6,5.8,.269,7.0,15.2,.463,.447,3.2,3.6,.906,3.6,10.3,13.9,1.2,1.0,1.6,3.6,6.1,22.0,95,109,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,111,5,1044,7.9,20.5,.386,2.2,7.7,.290,5.7,12.8,.444,.441,3.6,4.6,.793,4.4,8.8,13.2,1.0,1.0,1.1,2.9,5.9,21.7,98,111,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),,67,0,597,7.4,20.2,.367,2.8,9.2,.301,4.6,11.0,.423,.436,3.9,5.4,.733,5.0,7.7,12.7,0.8,1.1,0.7,2.4,5.7,21.5,101,112,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,44,5,447,8.6,21.0,.410,1.6,5.8,.269,7.0,15.2,.463,.447,3.2,3.6,.906,3.6,10.3,13.9,1.2,1.0,1.6,3.6,6.1,22.0,95,109,
