Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-19,CHI,@,POR,"W, 122-121",,11,1,4,0.25,1,3,0.333,0,0,,0,1,1,1,1,0,0,3,3,1.4,6
2025-11-17,CHI,@,DEN,"W, 130-127",,18,5,13,0.385,5,10,0.5,0,0,,1,3,4,1,0,0,1,2,15,8.4,20
2025-11-12,CHI,@,DET,"L, 113-124",,17,3,4,0.75,3,3,1.0,2,2,1.0,1,1,2,3,2,0,1,0,11,13.5,-5
2025-11-10,CHI,,SAS,"L, 117-121",,8,2,3,0.667,2,3,0.667,0,0,,0,1,1,1,0,0,0,0,6,5.7,8
2025-11-02,CHI,@,NYK,"L, 116-128",,12,0,1,0.0,0,1,0.0,0,0,,0,0,0,2,0,0,0,1,0,0.3,1
