Highlight,Unnamed: 1,In Stathead
"Career high, Points",31.0,View full stats from top 20 games
"Career high, Rebounds",20.0,View full stats from top 20 games
"Career high, Assists",19.0,View full stats from top 20 games
"Career high, Steals",10.0,View full stats from top 20 games
"Career high, Blocks",6.0,View full stats from top 20 games
"Career high, Game Score",37.6,View full stats from top 20 games
Triple-Doubles,33.0,View all
