Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2019-20,20,DEN,NBA,PF,7.0,0.0,87.0,14.0,28.0,0.5,4.0,9.0,0.444,10.0,19.0,0.526,0.571,8.0,10.0,0.8,5.0,14.0,19.0,6.0,2.0,6.0,10.0,11.0,40.0,0.0,
2020-21,21,DEN,NBA,PF,32.0,2.0,160.0,25.0,58.0,0.431,9.0,24.0,0.375,16.0,34.0,0.471,0.509,10.0,15.0,0.667,0.0,24.0,24.0,7.0,3.0,10.0,13.0,14.0,69.0,0.0,
2021-22,22,DEN,NBA,PF,14.0,0.0,81.0,15.0,27.0,0.556,1.0,4.0,0.25,14.0,23.0,0.609,0.574,2.0,5.0,0.4,4.0,16.0,20.0,5.0,1.0,2.0,4.0,4.0,33.0,0.0,
2022-23,23,ORL,NBA,PF,70.0,33.0,1505.0,261.0,478.0,0.546,30.0,113.0,0.265,231.0,365.0,0.633,0.577,82.0,108.0,0.759,69.0,336.0,405.0,69.0,30.0,85.0,112.0,92.0,634.0,0.0,
2023-24,24,PHO,NBA,PF,43.0,0.0,469.0,93.0,151.0,0.616,22.0,52.0,0.423,71.0,99.0,0.717,0.689,15.0,19.0,0.789,32.0,105.0,137.0,17.0,10.0,25.0,19.0,42.0,223.0,0.0,
2024-25,25,PHO,NBA,PF,36.0,10.0,448.0,96.0,183.0,0.525,32.0,93.0,0.344,64.0,90.0,0.711,0.612,20.0,26.0,0.769,20.0,84.0,104.0,22.0,9.0,25.0,20.0,20.0,244.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,202.0,45.0,2750.0,504.0,925.0,0.545,98.0,295.0,0.332,406.0,630.0,0.644,0.598,137.0,183.0,0.749,130.0,579.0,709.0,126.0,55.0,153.0,178.0,183.0,1243.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,18.0,1116.0,205.0,375.0,0.545,40.0,120.0,0.332,165.0,256.0,0.644,0.598,56.0,74.0,0.749,53.0,235.0,288.0,51.0,22.0,62.0,72.0,74.0,505.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),,53.0,2.0,328.0,54.0,113.0,0.478,14.0,37.0,0.378,40.0,76.0,0.526,0.54,20.0,30.0,0.667,9.0,54.0,63.0,18.0,6.0,18.0,27.0,29.0,142.0,0.0,
PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),,79.0,10.0,917.0,189.0,334.0,0.566,54.0,145.0,0.372,135.0,189.0,0.714,0.647,35.0,45.0,0.778,52.0,189.0,241.0,39.0,19.0,50.0,39.0,62.0,467.0,0.0,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,70.0,33.0,1505.0,261.0,478.0,0.546,30.0,113.0,0.265,231.0,365.0,0.633,0.577,82.0,108.0,0.759,69.0,336.0,405.0,69.0,30.0,85.0,112.0,92.0,634.0,0.0,
