Season,Team,Lg,Salary
2016-17,Boston Celtics,NBA,"$1,450,000"
2017-18,Boston Celtics,NBA,"$92,858"
2017-18,Houston Rockets,NBA,"$74,159 (TW)"
2017-18,Philadelphia 76ers,NBA,< $Minimum
2018-19,Boston Celtics,NBA,"$92,857"
2019-20,Boston Celtics,NBA,"$92,857"
2019-20,Los Angeles Lakers,NBA,"$18,312"
2020-21,Boston Celtics,NBA,"$92,857"
2021-22,Boston Celtics,NBA,"$92,857"
2022-23,Boston Celtics,NBA,"$92,857"
2023-24,Boston Celtics,NBA,"$92,857"
Career,(may be incomplete),,"$2,192,471"
