Season,Team,Lg,Salary
2012-13,Boston Celtics,NBA,"$1,254,720"
2013-14,Memphis Grizzlies,NBA,"$1,311,240"
2013-14,Dallas Mavericks,NBA,"$788,872"
2014-15,Memphis Grizzlies,NBA,"$437,080"
Career,(may be incomplete),,"$3,791,912"
