"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2015-16,22.0,TOR,NBA,28:09,5.0,11.0,3.0,4.0,4.0,9.0,2.0,2.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,3.0,13.0,14.1
2016-17,23.0,TOR,NBA,35:58,8.0,19.0,4.0,8.0,5.0,12.0,5.0,7.0,2.0,4.0,5.0,4.0,3.0,1.0,4.0,4.0,25.0,23.0
2017-18,24.0,TOR,NBA,12:24,2.0,5.0,1.0,3.0,2.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,5.0,3.0
2018-19,25.0,TOR,NBA,32:26,7.0,18.0,4.0,13.0,6.0,8.0,3.0,6.0,2.0,5.0,5.0,3.0,2.0,0.0,3.0,6.0,19.0,13.6
2019-20,26.0,TOR,NBA,38:20,11.0,17.0,5.0,11.0,10.0,11.0,8.0,9.0,1.0,5.0,6.0,3.0,2.0,1.0,2.0,5.0,29.0,25.1
2020-21,27.0,POR,NBA,50:39,11.0,15.0,4.0,6.0,7.0,11.0,5.0,6.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,5.0,29.0,25.2
2022-23,29.0,LAC,NBA,40:33,15.0,23.0,7.0,12.0,8.0,11.0,8.0,10.0,2.0,5.0,5.0,3.0,2.0,1.0,4.0,5.0,42.0,30.2
2023-24,30.0,LAC,NBA,35:58,7.0,14.0,4.0,6.0,4.0,8.0,6.0,8.0,2.0,6.0,6.0,1.0,1.0,0.0,3.0,4.0,21.0,14.0
2024-25,31.0,LAC,NBA,38:56,9.0,15.0,4.0,8.0,7.0,10.0,4.0,6.0,1.0,4.0,4.0,4.0,3.0,1.0,4.0,3.0,24.0,19.7
Career,,,,50:39,15.0,23.0,7.0,13.0,10.0,12.0,8.0,10.0,2.0,6.0,6.0,4.0,3.0,2.0,4.0,6.0,42.0,30.2
,,,,,,,,,,,,,,,,,,,,,,
5 Seasons,,TOR,NBA,38:20,11.0,19.0,5.0,13.0,10.0,12.0,8.0,9.0,2.0,5.0,6.0,4.0,3.0,1.0,4.0,6.0,29.0,25.1
3 Seasons,,LAC,NBA,40:33,15.0,23.0,7.0,12.0,8.0,11.0,8.0,10.0,2.0,6.0,6.0,4.0,3.0,1.0,4.0,5.0,42.0,30.2
1 Season,,POR,NBA,50:39,11.0,15.0,4.0,6.0,7.0,11.0,5.0,6.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,5.0,29.0,25.2
