Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2006-07,26,UTA,NBA,C,5,0,28,5.7,15.1,0.375,0.0,0.0,5.7,15.1,0.375,0.375,9.4,22.6,0.417,5.7,15.1,20.7,1.9,1.9,0.0,0.0,15.1,20.7,103,101,
1 Yr,1 Yr,1 Yr,1 Yr,,5,0,28,5.7,15.1,0.375,0.0,0.0,5.7,15.1,0.375,0.375,9.4,22.6,0.417,5.7,15.1,20.7,1.9,1.9,0.0,0.0,15.1,20.7,103,101,
