"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2016-17,20,DET,NBA,PF,19.0,2.0,146.0,0.0,0.0,0.0,94.0,6.0,-0.3,1.2,10.0,1.0,2.0,2.0,5.0,1.0,17.0,3.0,2.0,
2017-18,21,DET,NBA,PF,38.0,0.0,329.0,0.0,0.0,0.0,32.0,69.0,-0.4,-0.3,10.0,3.0,11.0,1.0,13.0,0.0,54.0,3.0,2.0,
2018-19,22,2TM,NBA,PF,19.0,0.0,259.0,0.0,0.0,6.0,81.0,13.0,-3.7,5.0,5.0,3.0,16.0,1.0,13.0,2.0,40.0,5.0,5.0,
2018-19,22,DET,NBA,PF,2.0,0.0,25.0,0.0,0.0,0.0,74.0,26.0,-13.9,-13.6,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,
2018-19,22,NYK,NBA,PF,17.0,0.0,234.0,0.0,0.0,7.0,81.0,12.0,-2.6,7.0,5.0,3.0,14.0,1.0,12.0,2.0,37.0,5.0,5.0,
2019-20,23,BRK,NBA,C,5.0,0.0,15.0,0.0,0.0,0.0,22.0,78.0,36.9,37.7,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,
2020-21,24,TOR,NBA,PF,2.0,0.0,38.0,0.0,0.0,0.0,69.0,31.0,9.8,10.6,0.0,0.0,6.0,0.0,2.0,1.0,12.0,0.0,1.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,83.0,2.0,787.0,0.0,0.0,2.0,61.0,37.0,-0.3,3.0,25.0,7.0,36.0,4.0,33.0,4.0,126.0,11.0,11.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,2.0,778.0,0.0,0.0,2.0,61.0,37.0,-0.3,3.0,25.0,7.0,36.0,4.0,33.0,4.0,124.0,11.0,11.0,
,,,,,,,,,,,,,,,,,,,,,,,,
DET (3 Yrs),DET (3 Yrs),DET (3 Yrs),DET (3 Yrs),,59.0,2.0,500.0,0.0,0.0,0.0,52.0,48.0,-1.1,-0.5,20.0,4.0,15.0,3.0,19.0,1.0,74.0,6.0,4.0,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,17.0,0.0,234.0,0.0,0.0,7.0,81.0,12.0,-2.6,7.0,5.0,3.0,14.0,1.0,12.0,2.0,37.0,5.0,5.0,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,5.0,0.0,15.0,0.0,0.0,0.0,22.0,78.0,36.9,37.7,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,2.0,0.0,38.0,0.0,0.0,0.0,69.0,31.0,9.8,10.6,0.0,0.0,6.0,0.0,2.0,1.0,12.0,0.0,1.0,
