"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2018-19,23,UTA,NBA,SG,2.0,0.0,14.0,0.286,12.8,0.571,0.429,0.143,0.0,0.0,0.429,0.5,0.333,1.0,,,0.0,0.0,,0.0,0.0,0.333,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,25,MEM,NBA,SG,5.0,0.0,116.0,0.364,18.0,0.364,0.091,0.242,0.03,0.0,0.636,0.333,0.667,0.25,0.0,,0.381,1.0,1.0,0.03,1.0,0.19,0.5,0.0,0.0,
2021-22,26,MIL,NBA,SG,12.0,5.0,305.0,0.451,17.2,0.415,0.195,0.159,0.049,0.012,0.585,0.529,0.75,0.154,0.75,1.0,0.396,0.444,1.0,0.0,0.0,0.208,0.5,0.0,0.0,
2022-23,27,MIL,NBA,SG,5.0,5.0,149.0,0.463,20.2,0.293,0.122,0.073,0.098,0.0,0.707,0.417,0.8,0.0,0.25,,0.483,1.0,1.0,0.049,2.0,0.31,0.556,0.0,0.0,
2023-24,28,PHO,NBA,SG,2.0,2.0,43.0,0.2,24.9,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.2,,1.0,0.0,0.0,0.2,1.0,0.0,0.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,26.0,12.0,627.0,0.423,18.6,0.369,0.161,0.149,0.054,0.006,0.631,0.468,0.704,0.2,0.444,1.0,0.396,0.586,1.0,0.018,3.0,0.236,0.52,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,38.0,1977.0,0.423,18.6,0.369,0.161,0.149,0.054,0.006,0.631,0.468,0.704,0.2,0.444,1.0,0.396,0.586,1.0,0.018,9.0,0.236,0.52,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIL (2 Yrs),MIL (2 Yrs),MIL (2 Yrs),MIL (2 Yrs),,17.0,10.0,454.0,0.455,18.7,0.374,0.171,0.13,0.065,0.008,0.626,0.5,0.762,0.125,0.5,1.0,0.429,0.565,1.0,0.016,2.0,0.247,0.526,0.0,0.0,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,5.0,0.0,116.0,0.364,18.0,0.364,0.091,0.242,0.03,0.0,0.636,0.333,0.667,0.25,0.0,,0.381,1.0,1.0,0.03,1.0,0.19,0.5,0.0,0.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,2.0,2.0,43.0,0.2,24.9,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.2,,1.0,0.0,0.0,0.2,1.0,0.0,0.0,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,2.0,0.0,14.0,0.286,12.8,0.571,0.429,0.143,0.0,0.0,0.429,0.5,0.333,1.0,,,0.0,0.0,,0.0,0.0,0.333,0.0,0.0,0.0,
