Highlight,Unnamed: 1,In Stathead
"Career high, Points",11.0,View full stats from top 20 games
"Career high, Rebounds",5.0,View full stats from top 20 games
"Career high, Assists",5.0,View full stats from top 20 games
"Career high, Steals",2.0,View full stats from top 20 games
"Career high, Game Score",12.8,View full stats from top 20 games
