Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2003-04,24,MEM,NBA,PF,4,0,74,6.8,19.6,0.346,0.0,0.0,6.8,19.6,0.346,0.346,4.5,6.0,0.75,4.5,9.8,14.3,2.3,2.3,4.5,2.3,4.5,18.1,90,107,
2004-05,25,MEM,NBA,PF,3,0,48,13.1,21.8,0.6,0.0,0.0,13.1,21.8,0.6,0.6,4.4,7.6,0.571,7.6,7.6,15.3,1.1,1.1,0.0,2.2,3.3,30.5,123,125,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,7,0,122,9.4,20.5,0.457,0.0,0.0,9.4,20.5,0.457,0.457,4.5,6.7,0.667,5.8,8.9,14.7,1.8,1.8,2.7,2.2,4.0,23.2,104,114,
