Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2022-23,21,MIN,NBA,SG,29.0,2.0,153.0,4.2,10.1,0.419,0.5,4.0,0.118,3.8,6.1,0.615,0.442,0.9,1.2,0.8,0.9,3.3,4.2,4.2,1.9,1.2,1.9,3.1,9.9,
2023-24,22,MIN,NBA,SG,25.0,0.0,75.0,4.3,8.6,0.5,0.0,2.9,0.0,4.3,5.8,0.75,0.5,0.0,0.0,,0.0,5.8,5.8,2.9,2.4,0.5,1.9,2.4,8.6,
2024-25,23,2TM,NBA,SG,36.0,1.0,499.0,4.3,9.1,0.468,1.0,3.0,0.341,3.2,6.1,0.529,0.524,1.3,1.6,0.818,2.2,4.7,6.9,3.0,1.4,0.4,1.9,2.2,10.8,
2024-25,23,DET,NBA,SG,20.0,1.0,219.0,3.8,8.2,0.46,0.7,2.3,0.286,3.1,5.9,0.528,0.5,2.1,2.3,0.929,1.8,5.4,7.2,3.8,1.6,0.5,1.5,2.5,10.4,
2024-25,23,CHO,NBA,SG,16.0,0.0,280.0,4.6,9.8,0.474,1.3,3.5,0.37,3.3,6.3,0.531,0.539,0.6,1.0,0.625,2.4,4.1,6.6,2.4,1.3,0.3,2.3,2.1,11.2,
2025-26,24,DET,NBA,SG,3.0,0.0,43.0,2.5,5.0,0.5,0.0,0.8,0.0,2.5,4.2,0.6,0.5,0.0,0.0,,0.8,2.5,3.3,2.5,1.7,0.8,0.8,0.8,5.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,93.0,3.0,770.0,4.2,9.0,0.461,0.7,3.0,0.246,3.4,6.0,0.57,0.503,1.0,1.3,0.815,1.6,4.4,6.0,3.2,1.6,0.6,1.9,2.3,10.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),,54.0,2.0,228.0,4.3,9.6,0.443,0.3,3.6,0.087,3.9,6.0,0.658,0.459,0.6,0.8,0.8,0.6,4.1,4.7,3.8,2.1,0.9,1.9,2.8,9.5,
DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),,23.0,1.0,262.0,3.6,7.7,0.464,0.5,2.1,0.267,3.0,5.6,0.537,0.5,1.8,1.9,0.929,1.6,4.9,6.6,3.6,1.6,0.5,1.4,2.2,9.5,
CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),,16.0,0.0,280.0,4.6,9.8,0.474,1.3,3.5,0.37,3.3,6.3,0.531,0.539,0.6,1.0,0.625,2.4,4.1,6.6,2.4,1.3,0.3,2.3,2.1,11.2,
