"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2014-15,20,2TM,NBA,PG,33.0,1.0,411.0,0.361,0.396,0.279,0.403,0.714,0.411,0.049,0.299,80.0,82.0,80.0,81.0,95.0,77.0,18.0,111.0,-26.8,-36.2,
2014-15,20,PHO,NBA,PG,8.0,0.0,58.0,0.429,0.467,0.333,0.476,1.0,0.503,0.095,0.286,95.0,96.0,95.0,96.0,133.0,94.0,35.0,107.0,-0.8,-1.4,
2014-15,20,MIL,NBA,PG,25.0,1.0,353.0,0.35,0.384,0.27,0.39,0.6,0.395,0.041,0.301,78.0,79.0,77.0,79.0,80.0,74.0,15.0,112.0,-26.0,-34.8,
2015-16,21,MIL,NBA,PG,46.0,7.0,654.0,0.449,0.48,0.333,0.484,0.735,0.51,0.182,0.209,99.0,98.0,94.0,96.0,97.0,94.0,66.0,73.0,-6.9,-12.6,
2016-17,22,2TM,NBA,PG,53.0,2.0,588.0,0.433,0.457,0.386,0.498,0.84,0.521,0.12,0.337,95.0,91.0,108.0,97.0,109.0,94.0,44.0,106.0,-6.7,-14.0,
2016-17,22,HOU,NBA,PG,31.0,0.0,196.0,0.391,0.396,0.375,0.438,0.667,0.444,0.047,0.25,85.0,79.0,105.0,85.0,86.0,80.0,17.0,79.0,-9.8,-14.2,
2016-17,22,LAL,NBA,PG,22.0,2.0,392.0,0.451,0.489,0.389,0.524,0.864,0.553,0.153,0.375,99.0,97.0,109.0,102.0,112.0,100.0,56.0,119.0,3.1,0.2,
2017-18,23,LAL,NBA,PG,54.0,11.0,683.0,0.42,0.476,0.25,0.451,0.759,0.473,0.129,0.25,91.0,93.0,69.0,87.0,99.0,85.0,51.0,74.0,-31.5,-39.3,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,186.0,21.0,2336.0,0.419,0.458,0.317,0.463,0.768,0.484,0.125,0.273,92.0,92.0,89.0,91.0,101.0,88.0,47.0,90.0,-71.9,-102.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),,76.0,13.0,1075.0,0.432,0.481,0.318,0.48,0.804,0.505,0.139,0.299,94.0,95.0,89.0,93.0,105.0,91.0,53.0,92.0,-28.4,-39.1,
MIL (2 Yrs),MIL (2 Yrs),MIL (2 Yrs),MIL (2 Yrs),,71.0,8.0,1007.0,0.41,0.444,0.303,0.447,0.718,0.466,0.126,0.245,91.0,91.0,86.0,89.0,95.0,86.0,46.0,89.0,-32.9,-47.4,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,31.0,0.0,196.0,0.391,0.396,0.375,0.438,0.667,0.444,0.047,0.25,85.0,79.0,105.0,85.0,86.0,80.0,17.0,79.0,-9.8,-14.2,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,8.0,0.0,58.0,0.429,0.467,0.333,0.476,1.0,0.503,0.095,0.286,95.0,96.0,95.0,96.0,133.0,94.0,35.0,107.0,-0.8,-1.4,
