"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2002-03,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2003-04,25,SAC,NBA,PF,73,7,976,0,0,0,75,25,6.8,1.7,17,10,54,10,41,,113,9,37,
2004-05,26,SAC,NBA,PF,81,21,1668,0,0,0,67,33,4.6,3.7,31,19,107,12,43,,263,13,41,
2005-06,27,CHI,NBA,PF,62,7,1329,0,0,0,81,19,2.0,1.5,32,25,70,19,39,17,206,5,20,
2006-07,28,WAS,NBA,PF,37,1,700,0,0,8,68,24,-0.7,0.1,24,12,48,3,17,1,86,4,16,
2007-08,29,WAS,NBA,C,80,13,1554,0,0,0,35,65,0.3,1.3,45,24,101,5,30,4,308,8,28,
2008-09,30,WAS,NBA,C,77,29,1521,0,0,1,47,51,-5.0,5.3,30,16,89,16,44,8,199,14,28,
2009-10,31,NOH,NBA,C,75,1,1410,0,0,0,34,66,-3.0,-0.1,42,19,95,5,32,9,160,8,24,
2010-11,32,PHI,NBA,C,10,0,71,0,0,0,37,63,-16.2,-18.3,0,1,8,1,1,0,4,0,1,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,495,79,9229,0,0,1,56,43,0.4,2.0,221,126,572,71,247,39,1339,61,195,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,13,1529,0,0,1,56,43,0.4,2.0,37,21,95,12,41,,222,10,32,
,,,,,,,,,,,,,,,,,,,,,,,,
WAS (3 Yrs),WAS (3 Yrs),WAS (3 Yrs),WAS (3 Yrs),,194,43,3775,0,0,2,46,52,-2.0,2.7,99,52,238,24,91,13,593,26,72,
SAC (2 Yrs),SAC (2 Yrs),SAC (2 Yrs),SAC (2 Yrs),,154,28,2644,0,0,0,70,30,5.4,3.0,48,29,161,22,84,,376,22,78,
NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),,75,1,1410,0,0,0,34,66,-3.0,-0.1,42,19,95,5,32,9,160,8,24,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,62,7,1329,0,0,0,81,19,2.0,1.5,32,25,70,19,39,17,206,5,20,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,10,0,71,0,0,0,37,63,-16.2,-18.3,0,1,8,1,1,0,4,0,1,
