0
2022-23 NBA 9.4 (20th)
2023-24 NBA 10.7 (8th)
2024-25 NBA 9.3 (18th)
2025-26 NBA 10.0 (17th)
Career Playoffs 10.2 (70th)
Career NBA Playoffs 10.2 (69th)
