"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2004-05,25,SEA,NBA,WCS,SAS,L (2-4),4.0,16.0,3.0,1.5,1.3,0.0,0.5,4.0,19.0,0.211,0.0,2.0,0.0,4.0,17.0,0.235,0.211,4.0,7.0,0.571,2.0,4.0,6.0,5.0,0.0,2.0,2.0,8.0,12.0,
2005-06,26,CLE,NBA,EC1,WAS,W (4-2),6.0,28.5,11.0,3.3,1.5,0.3,0.2,25.0,57.0,0.439,3.0,12.0,0.25,22.0,45.0,0.489,0.465,13.0,14.0,0.929,5.0,15.0,20.0,9.0,2.0,1.0,2.0,13.0,66.0,
2005-06,26,CLE,NBA,ECS,DET,L (3-4),7.0,32.7,5.6,3.1,1.7,1.0,0.1,12.0,55.0,0.218,2.0,12.0,0.167,10.0,43.0,0.233,0.236,13.0,18.0,0.722,6.0,16.0,22.0,12.0,7.0,1.0,7.0,14.0,39.0,
2006-07,27,DET,NBA,EC1,ORL,W (4-0),3.0,12.3,2.0,0.3,1.0,1.3,0.0,1.0,6.0,0.167,0.0,0.0,,1.0,6.0,0.167,0.167,4.0,6.0,0.667,0.0,1.0,1.0,3.0,4.0,0.0,2.0,6.0,6.0,
2006-07,27,DET,NBA,ECS,CHI,W (4-2),5.0,10.8,2.0,0.4,1.0,0.0,0.2,5.0,14.0,0.357,0.0,1.0,0.0,5.0,13.0,0.385,0.357,0.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0,1.0,4.0,4.0,10.0,
2006-07,27,DET,NBA,ECF,CLE,L (2-4),4.0,11.0,3.5,1.5,1.5,0.0,0.0,5.0,11.0,0.455,0.0,1.0,0.0,5.0,10.0,0.5,0.455,4.0,4.0,1.0,1.0,5.0,6.0,6.0,0.0,0.0,2.0,2.0,14.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09,29,ATL,NBA,EC1,MIA,W (4-3),7.0,30.4,12.3,3.4,2.7,1.0,0.3,28.0,81.0,0.346,9.0,31.0,0.29,19.0,50.0,0.38,0.401,21.0,24.0,0.875,5.0,19.0,24.0,19.0,7.0,2.0,6.0,10.0,86.0,
2008-09,29,ATL,NBA,ECS,CLE,L (0-4),4.0,31.8,11.0,1.5,2.3,1.3,0.3,14.0,42.0,0.333,5.0,19.0,0.263,9.0,23.0,0.391,0.393,11.0,13.0,0.846,1.0,5.0,6.0,9.0,5.0,1.0,8.0,7.0,44.0,
2009-10,30,CHI,NBA,EC1,CLE,L (1-4),5.0,19.4,8.4,2.6,2.0,0.4,0.0,15.0,37.0,0.405,4.0,12.0,0.333,11.0,25.0,0.44,0.459,8.0,8.0,1.0,4.0,9.0,13.0,10.0,2.0,0.0,1.0,3.0,42.0,
5 Yrs (9 Series),5 Yrs (9 Series),5 Yrs (9 Series),5 Yrs (9 Series),5 Yrs (9 Series),5 Yrs (9 Series),4-5,45.0,23.0,7.1,2.2,1.7,0.6,0.2,109.0,322.0,0.339,23.0,90.0,0.256,86.0,232.0,0.371,0.374,78.0,95.0,0.821,25.0,75.0,100.0,78.0,27.0,8.0,34.0,67.0,319.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),3-1,21.0,24.7,9.5,2.8,2.0,0.7,0.1,69.0,181.0,0.381,16.0,55.0,0.291,53.0,126.0,0.421,0.425,46.0,52.0,0.885,14.0,44.0,58.0,41.0,15.0,3.0,11.0,32.0,200.0,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),0-1,4.0,16.0,3.0,1.5,1.3,0.0,0.5,4.0,19.0,0.211,0.0,2.0,0.0,4.0,17.0,0.235,0.211,4.0,7.0,0.571,2.0,4.0,6.0,5.0,0.0,2.0,2.0,8.0,12.0,
ECS (3 Series),ECS (3 Series),ECS (3 Series),ECS (3 Series),ECS (3 Series),ECS (3 Series),1-2,16.0,25.6,5.8,1.9,1.6,0.8,0.2,31.0,111.0,0.279,7.0,32.0,0.219,24.0,79.0,0.304,0.311,24.0,32.0,0.75,8.0,22.0,30.0,26.0,12.0,3.0,19.0,25.0,93.0,
ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),0-1,4.0,11.0,3.5,1.5,1.5,0.0,0.0,5.0,11.0,0.455,0.0,1.0,0.0,5.0,10.0,0.5,0.455,4.0,4.0,1.0,1.0,5.0,6.0,6.0,0.0,0.0,2.0,2.0,14.0,
