"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2014-15,23,CHI,NBA,PF,11.0,0.0,164.0,0.303,0.361,0.233,0.356,0.8,0.421,0.303,0.455,68.0,74.0,67.0,72.0,107.0,79.0,111.0,169.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,25,CHI,NBA,PF,6.0,6.0,162.0,0.34,0.467,0.286,0.44,0.8,0.478,0.2,0.7,74.0,93.0,80.0,86.0,104.0,87.0,74.0,221.0,
2017-18,26,NOP,NBA,PF,9.0,9.0,320.0,0.48,0.529,0.431,0.588,0.789,0.612,0.186,0.5,104.0,104.0,119.0,113.0,103.0,110.0,74.0,148.0,
2018-19,27,MIL,NBA,PF,14.0,8.0,298.0,0.376,0.537,0.289,0.47,0.821,0.514,0.239,0.65,82.0,103.0,82.0,90.0,107.0,92.0,93.0,181.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,40.0,23.0,944.0,0.388,0.483,0.318,0.479,0.805,0.519,0.23,0.573,85.0,95.0,89.0,93.0,106.0,94.0,88.0,175.0,
,,,,,,,,,,,,,,,,,,,,,,,,
CHI (2 Yrs),CHI (2 Yrs),CHI (2 Yrs),CHI (2 Yrs),,17.0,6.0,326.0,0.319,0.392,0.262,0.392,0.8,0.445,0.259,0.56,70.0,80.0,74.0,78.0,106.0,82.0,95.0,192.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,14.0,8.0,298.0,0.376,0.537,0.289,0.47,0.821,0.514,0.239,0.65,82.0,103.0,82.0,90.0,107.0,92.0,93.0,181.0,
NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),,9.0,9.0,320.0,0.48,0.529,0.431,0.588,0.789,0.612,0.186,0.5,104.0,104.0,119.0,113.0,103.0,110.0,74.0,148.0,
