"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2017-18,24,BOS,NBA,SF,11.0,0.0,33.0,44.0,56.0,1.0,0.0,0.0,-18.4,-19.8,2.0,0.0,2.0,0.0,1.0,0.0,7.0,0.0,1.0,
2018-19,25,OKC,NBA,SF,3.0,0.0,5.0,0.0,5.0,7.0,88.0,0.0,-22.2,-15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2019-20,26,OKC,NBA,SF,3.0,0.0,25.0,0.0,0.0,100.0,0.0,0.0,-36.8,-31.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
2020-21,27,PHO,NBA,SF,5.0,0.0,29.0,0.0,30.0,70.0,0.0,0.0,-14.1,-19.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,22.0,0.0,92.0,16.0,30.0,50.0,5.0,0.0,-22.2,-22.7,2.0,0.0,3.0,0.0,2.0,1.0,7.0,0.0,1.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,343.0,16.0,30.0,50.0,5.0,0.0,-22.2,-22.7,7.0,0.0,11.0,0.0,7.0,4.0,26.0,0.0,4.0,
,,,,,,,,,,,,,,,,,,,,,,,,
OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),,6.0,0.0,30.0,0.0,1.0,84.0,15.0,0.0,-34.4,-29.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,11.0,0.0,33.0,44.0,56.0,1.0,0.0,0.0,-18.4,-19.8,2.0,0.0,2.0,0.0,1.0,0.0,7.0,0.0,1.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,5.0,0.0,29.0,0.0,30.0,70.0,0.0,0.0,-14.1,-19.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
