Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2014-15,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2015-16,23,ATL,NBA,C,11,0,73,7.4,12.9,.579,0.0,0.0,7.4,12.9,.579,.579,2.0,5.4,.375,4.7,9.5,14.2,2.0,0.7,4.1,3.4,5.4,16.9,101,99,
2016-17,24,2TM,NBA,C,2,0,28,7.1,8.9,.800,0.0,0.0,7.1,8.9,.800,.800,0.0,5.3,.000,7.1,12.5,19.6,1.8,0.0,10.7,3.6,5.3,14.2,109,98,
2016-17,24,ATL,NBA,C,1,0,4,12.3,12.3,1.000,0.0,0.0,12.3,12.3,1.000,1.000,0.0,24.6,.000,0.0,12.3,12.3,0.0,0.0,0.0,0.0,0.0,24.6,78,108,
2016-17,24,CLE,NBA,C,1,0,24,6.2,8.3,.750,0.0,0.0,6.2,8.3,.750,.750,0.0,2.1,.000,8.3,12.5,20.8,2.1,0.0,12.5,4.2,6.2,12.5,115,96,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,13,0,101,7.4,11.8,.625,0.0,0.0,7.4,11.8,.625,.625,1.5,5.4,.273,5.4,10.3,15.7,2.0,0.5,5.9,3.4,5.4,16.2,103,99,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),,12,0,77,7.7,12.8,.600,0.0,0.0,7.7,12.8,.600,.600,1.9,6.4,.300,4.5,9.6,14.1,1.9,0.6,3.9,3.2,5.1,17.3,100,100,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,1,0,24,6.2,8.3,.750,0.0,0.0,6.2,8.3,.750,.750,0.0,2.1,.000,8.3,12.5,20.8,2.1,0.0,12.5,4.2,6.2,12.5,115,96,
