Season,Team,Lg,Salary
2014-15,Utah Jazz,NBA,"$3,615,000"
2015-16,Utah Jazz,NBA,"$3,777,720"
2016-17,Utah Jazz,NBA,"$3,940,320"
2017-18,Utah Jazz,NBA,"$4,992,385"
2018-19,Utah Jazz,NBA,"$9,100,000"
2019-20,Cleveland Cavaliers,NBA,"$9,600,000"
2020-21,Houston Rockets,NBA,"$9,600,000"
2023-24,Dallas Mavericks,NBA,"$3,000,000"
2024-25,Dallas Mavericks,NBA,"$3,150,000"
Career,(may be incomplete),,"$50,775,425"
