"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2015-16,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2016-17,21,UTA,NBA,WC1,LAC,W (4-3),3,8.0,1.0,0.7,1.0,0.3,0.0,1,3,.333,1,1,1.000,0,2,.000,.500,0,0,,1,1,2,3,1,0,0,1,3,
2016-17,21,UTA,NBA,WCS,GSW,L (0-4),4,15.0,7.3,1.0,1.5,1.0,0.0,10,24,.417,3,11,.273,7,13,.538,.479,6,6,1.000,1,3,4,6,4,0,3,9,29,
2017-18,22,UTA,NBA,WC1,OKC,W (4-2),6,9.3,3.0,1.0,1.0,0.2,0.0,7,16,.438,0,2,.000,7,14,.500,.438,4,4,1.000,1,5,6,6,1,0,9,3,18,
2017-18,22,UTA,NBA,WCS,HOU,L (1-4),4,14.3,8.3,2.0,1.0,0.0,0.3,13,25,.520,2,5,.400,11,20,.550,.560,5,8,.625,3,5,8,4,0,1,6,12,33,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,28,DAL,NBA,WC1,LAC,W (4-2),6,8.8,1.5,1.0,1.0,0.2,0.2,4,18,.222,0,6,.000,4,12,.333,.222,1,2,.500,1,5,6,6,1,1,2,4,9,
2023-24,28,DAL,NBA,WCS,OKC,W (4-2),5,5.4,2.0,0.6,0.4,0.0,0.0,3,11,.273,2,5,.400,1,6,.167,.364,2,2,1.000,1,2,3,2,0,0,0,2,10,
2023-24,28,DAL,NBA,WCF,MIN,W (4-1),5,4.6,1.0,0.6,0.4,0.2,0.0,2,5,.400,1,3,.333,1,2,.500,.500,0,0,,1,2,3,2,1,0,0,1,5,
2023-24,28,DAL,NBA,FIN,BOS,L (1-4),5,8.2,3.8,1.0,0.4,0.2,0.0,7,10,.700,4,6,.667,3,4,.750,.900,1,2,.500,0,5,5,2,1,0,3,2,19,
3 Yrs (8 Series),3 Yrs (8 Series),3 Yrs (8 Series),3 Yrs (8 Series),3 Yrs (8 Series),3 Yrs (8 Series),5-3,38,9.0,3.3,1.0,0.8,0.2,0.1,47,112,.420,13,39,.333,34,73,.466,.478,19,24,.792,9,28,37,31,9,2,23,34,126,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),3-0,15,8.9,2.0,0.9,1.0,0.2,0.1,12,37,.324,1,9,.111,11,28,.393,.338,5,6,.833,3,11,14,15,3,1,11,8,30,
WCS (3 Series),WCS (3 Series),WCS (3 Series),WCS (3 Series),WCS (3 Series),WCS (3 Series),1-2,13,11.1,5.5,1.2,0.9,0.3,0.1,26,60,.433,7,21,.333,19,39,.487,.492,13,16,.813,5,10,15,12,4,1,9,23,72,
WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),1-0,5,4.6,1.0,0.6,0.4,0.2,0.0,2,5,.400,1,3,.333,1,2,.500,.500,0,0,,1,2,3,2,1,0,0,1,5,
FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),0-1,5,8.2,3.8,1.0,0.4,0.2,0.0,7,10,.700,4,6,.667,3,4,.750,.900,1,2,.500,0,5,5,2,1,0,3,2,19,
