"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2014-15,19.0,UTA,NBA,36:49,5.0,14.0,5.0,10.0,4.0,6.0,5.0,5.0,3.0,4.0,5.0,12.0,3.0,2.0,6.0,5.0,15.0,14.6
2016-17,21.0,UTA,NBA,36:43,7.0,14.0,3.0,7.0,6.0,9.0,7.0,9.0,4.0,6.0,7.0,5.0,2.0,4.0,4.0,5.0,22.0,17.0
2017-18,22.0,UTA,NBA,27:02,8.0,10.0,3.0,4.0,5.0,8.0,6.0,6.0,1.0,3.0,4.0,5.0,2.0,2.0,4.0,4.0,21.0,19.4
2018-19,23.0,UTA,NBA,26:07,7.0,14.0,3.0,5.0,6.0,11.0,6.0,7.0,3.0,6.0,7.0,13.0,2.0,1.0,5.0,4.0,20.0,16.0
2019-20,24.0,TOT,NBA,25:19,11.0,13.0,4.0,5.0,7.0,9.0,5.0,6.0,2.0,6.0,8.0,5.0,2.0,2.0,4.0,3.0,28.0,23.2
2019-20,24.0,UTA,NBA,14:01,3.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,9.0,5.0
2019-20,24.0,CLE,NBA,25:19,11.0,13.0,4.0,5.0,7.0,9.0,5.0,6.0,2.0,6.0,8.0,5.0,2.0,2.0,4.0,3.0,28.0,23.2
2020-21,25.0,CLE,NBA,34:37,3.0,8.0,2.0,3.0,3.0,5.0,1.0,2.0,1.0,4.0,5.0,6.0,2.0,1.0,2.0,5.0,7.0,8.5
2023-24,28.0,DAL,NBA,40:00,9.0,15.0,7.0,9.0,7.0,13.0,5.0,8.0,3.0,8.0,9.0,7.0,3.0,1.0,4.0,4.0,26.0,25.8
2024-25,29.0,DAL,NBA,25:26,11.0,14.0,4.0,7.0,9.0,11.0,5.0,5.0,1.0,3.0,3.0,6.0,4.0,1.0,4.0,5.0,27.0,27.3
Career,,,,40:00,11.0,15.0,7.0,10.0,9.0,13.0,7.0,9.0,4.0,8.0,9.0,13.0,4.0,4.0,6.0,5.0,28.0,27.3
,,,,,,,,,,,,,,,,,,,,,,
5 Seasons,,UTA,NBA,36:49,8.0,14.0,5.0,10.0,6.0,11.0,7.0,9.0,4.0,6.0,7.0,13.0,3.0,4.0,6.0,5.0,22.0,19.4
2 Seasons,,DAL,NBA,40:00,11.0,15.0,7.0,9.0,9.0,13.0,5.0,8.0,3.0,8.0,9.0,7.0,4.0,1.0,4.0,5.0,27.0,27.3
2 Seasons,,CLE,NBA,34:37,11.0,13.0,4.0,5.0,7.0,9.0,5.0,6.0,2.0,6.0,8.0,6.0,2.0,2.0,4.0,5.0,28.0,23.2
