"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2016-17,19.0,LAL,NBA,42:08,10.0,18.0,3.0,6.0,9.0,16.0,8.0,9.0,4.0,8.0,10.0,9.0,3.0,3.0,5.0,6.0,22.0,18.1
2017-18,20.0,LAL,NBA,44:29,12.0,21.0,4.0,5.0,11.0,20.0,8.0,12.0,4.0,10.0,14.0,10.0,4.0,3.0,7.0,6.0,32.0,24.9
2018-19,21.0,LAL,NBA,43:44,16.0,21.0,3.0,5.0,16.0,21.0,11.0,14.0,3.0,11.0,13.0,11.0,2.0,3.0,6.0,6.0,36.0,30.0
2019-20,22.0,NOP,NBA,41:25,17.0,27.0,7.0,11.0,16.0,21.0,16.0,20.0,3.0,14.0,15.0,11.0,3.0,3.0,7.0,6.0,49.0,38.4
2020-21,23.0,NOP,NBA,42:32,14.0,31.0,7.0,12.0,11.0,25.0,11.0,14.0,3.0,11.0,12.0,11.0,4.0,4.0,7.0,5.0,36.0,28.7
2021-22,24.0,NOP,NBA,43:28,15.0,28.0,6.0,10.0,13.0,23.0,11.0,15.0,3.0,11.0,12.0,12.0,4.0,3.0,7.0,5.0,40.0,30.8
2022-23,25.0,NOP,NBA,46:18,18.0,29.0,5.0,11.0,17.0,25.0,11.0,12.0,3.0,11.0,12.0,13.0,3.0,2.0,7.0,6.0,42.0,36.4
2023-24,26.0,NOP,NBA,41:51,16.0,25.0,8.0,11.0,13.0,20.0,13.0,13.0,4.0,9.0,10.0,11.0,3.0,4.0,9.0,5.0,41.0,41.5
2024-25,27.0,NOP,NBA,38:41,13.0,26.0,4.0,9.0,10.0,18.0,7.0,9.0,2.0,9.0,9.0,9.0,3.0,2.0,8.0,4.0,33.0,24.5
2025-26,28.0,TOR,NBA,37:29,11.0,21.0,5.0,8.0,9.0,15.0,8.0,9.0,2.0,8.0,9.0,5.0,3.0,3.0,5.0,5.0,29.0,21.7
Career,,,,46:18,18.0,31.0,8.0,12.0,17.0,25.0,16.0,20.0,4.0,14.0,15.0,13.0,4.0,4.0,9.0,6.0,49.0,41.5
,,,,,,,,,,,,,,,,,,,,,,
6 Seasons,,NOP,NBA,46:18,18.0,31.0,8.0,12.0,17.0,25.0,16.0,20.0,4.0,14.0,15.0,13.0,4.0,4.0,9.0,6.0,49.0,41.5
3 Seasons,,LAL,NBA,44:29,16.0,21.0,4.0,6.0,16.0,21.0,11.0,14.0,4.0,11.0,14.0,11.0,4.0,3.0,7.0,6.0,36.0,30.0
1 Season,,TOR,NBA,37:29,11.0,21.0,5.0,8.0,9.0,15.0,8.0,9.0,2.0,8.0,9.0,5.0,3.0,3.0,5.0,5.0,29.0,21.7
