"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 28_level_0', 'Awards')"
2021-22,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2022-23,23,BRK,NBA,PF,1,0,35,.500,11.5,.583,.500,.083,.000,.000,.417,.571,.667,.000,.400,1.000,1.000,.000,0,.400,.000,0,0,
2023-24,24,SAS,NBA,PF,3,0,39,.588,12.8,.588,.235,.353,.000,.000,.412,.700,.750,.667,.429,.571,1.000,.059,1,.143,.000,0,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,4,0,74,.552,12.1,.586,.345,.241,.000,.000,.414,.647,.700,.571,.417,.727,1.000,.034,1,.250,.000,0,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,1517,.552,12.1,.586,.345,.241,.000,.000,.414,.647,.700,.571,.417,.727,1.000,.034,21,.250,.000,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),,3,0,39,.588,12.8,.588,.235,.353,.000,.000,.412,.700,.750,.667,.429,.571,1.000,.059,1,.143,.000,0,0,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,1,0,35,.500,11.5,.583,.500,.083,.000,.000,.417,.571,.667,.000,.400,1.000,1.000,.000,0,.400,.000,0,0,
