"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2009-10,22.0,DEN,NBA,24:16,4.0,8.0,2.0,3.0,4.0,7.0,3.0,4.0,2.0,2.0,3.0,6.0,2.0,0.0,2.0,4.0,11.0,11.5
2010-11,23.0,DEN,NBA,36:41,8.0,16.0,2.0,4.0,6.0,12.0,9.0,9.0,3.0,3.0,4.0,5.0,3.0,1.0,2.0,4.0,27.0,20.6
2011-12,24.0,DEN,NBA,42:05,13.0,19.0,5.0,6.0,11.0,16.0,6.0,7.0,3.0,5.0,5.0,8.0,2.0,1.0,2.0,3.0,32.0,30.2
2012-13,25.0,DEN,NBA,43:05,11.0,22.0,2.0,4.0,11.0,19.0,12.0,12.0,1.0,4.0,5.0,12.0,3.0,0.0,5.0,3.0,35.0,29.5
2015-16,28.0,IND,NBA,16:44,2.0,4.0,0.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,4.0,6.0
2017-18,30.0,WAS,NBA,31:20,4.0,10.0,4.0,5.0,2.0,5.0,2.0,2.0,1.0,4.0,4.0,8.0,2.0,0.0,2.0,3.0,14.0,13.7
Career,,,,43:05,13.0,22.0,5.0,6.0,11.0,19.0,12.0,12.0,3.0,5.0,5.0,12.0,3.0,1.0,5.0,4.0,35.0,30.2
,,,,,,,,,,,,,,,,,,,,,,
4 Seasons,,DEN,NBA,43:05,13.0,22.0,5.0,6.0,11.0,19.0,12.0,12.0,3.0,5.0,5.0,12.0,3.0,1.0,5.0,4.0,35.0,30.2
1 Season,,IND,NBA,16:44,2.0,4.0,0.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,4.0,6.0
1 Season,,WAS,NBA,31:20,4.0,10.0,4.0,5.0,2.0,5.0,2.0,2.0,1.0,4.0,4.0,8.0,2.0,0.0,2.0,3.0,14.0,13.7
