"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2008-09,21,CHA,NBA,PG,72,12,1908,100,0,0,0,0,-1.1,0.6,73,32,58,7,79,14,564,9,56,
2009-10,22,CHA,NBA,PG,80,2,1472,100,0,0,0,0,0.7,-1.4,52,14,45,7,43,18,428,7,47,
2010-11,23,CHA,NBA,PG,82,82,2757,100,0,0,0,0,-5.7,-3.7,84,42,63,17,94,11,1114,26,81,
2011-12,24,CHA,NBA,PG,48,46,1408,77,23,0,0,0,-15.4,0.5,65,20,23,15,38,16,659,5,42,
2012-13,25,IND,NBA,PG,76,5,1226,100,0,0,0,0,-1.7,-9.5,42,15,25,7,24,12,383,1,20,
2013-14,26,2TM,NBA,PG,71,9,1939,100,0,0,0,0,1.3,-1.1,70,29,58,13,65,23,699,12,51,6MOY-7
2013-14,26,TOR,NBA,PG,10,0,82,100,0,0,0,0,-7.9,-11.8,2,4,4,1,1,1,25,0,3,
2013-14,26,CHI,NBA,PG,61,9,1857,100,0,0,0,0,1.8,-0.6,68,25,54,12,64,22,674,12,48,
2014-15,27,2TM,NBA,PG,82,14,1964,100,0,0,0,0,-2.4,-3.1,82,41,34,9,73,16,827,13,50,
2014-15,27,DET,NBA,PG,54,13,1287,100,0,0,0,0,-3.8,-3.5,64,32,22,6,60,12,618,12,38,
2014-15,27,OKC,NBA,PG,28,1,677,100,0,0,0,0,0.2,-2.3,18,9,12,3,13,4,209,1,12,
2015-16,28,2TM,NBA,PG,62,0,1178,100,0,0,0,0,-1.1,-2.9,52,19,41,8,50,14,445,11,32,
2015-16,28,OKC,NBA,PG,34,0,519,100,0,0,0,0,-1.5,-10.0,20,5,23,2,13,8,145,2,12,
2015-16,28,DEN,NBA,PG,28,0,659,100,0,0,0,0,-0.9,2.7,32,14,18,6,37,6,300,9,20,
2016-17,29,ORL,NBA,PG,78,20,1538,100,0,0,0,0,-15.0,-13.1,59,20,35,10,65,14,482,10,35,
2017-18,30,ORL,NBA,PG,75,36,1760,100,0,0,0,0,-3.9,2.0,68,27,32,12,70,12,665,11,42,
2018-19,31,ORL,NBA,PG,81,81,2269,100,0,0,0,0,3.1,4.8,82,29,38,11,69,36,994,11,42,
2019-20,32,ORL,NBA,PG,57,13,1420,100,0,0,0,0,2.1,5.2,51,20,22,10,64,12,640,11,31,
