Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2019-20,24,HOU,NBA,C,2,0,7,7.0,13.9,0.5,0.0,7.0,0.0,7.0,7.0,1.0,0.5,0.0,0.0,0.0,20.9,20.9,0.0,7.0,0.0,0.0,13.9,13.9,96,89,
1 Yr,1 Yr,1 Yr,1 Yr,,2,0,7,7.0,13.9,0.5,0.0,7.0,0.0,7.0,7.0,1.0,0.5,0.0,0.0,0.0,20.9,20.9,0.0,7.0,0.0,0.0,13.9,13.9,96,89,
