Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2011-12,21,NJN,NBA,C,43,5,635,6.5,12.7,0.507,0.0,0.0,6.5,12.7,0.507,0.507,3.6,5.5,0.652,5.5,7.5,13.1,0.9,1.8,1.3,1.9,5.1,16.5,112,108,
1 Yr,1 Yr,1 Yr,1 Yr,,43,5,635,6.5,12.7,0.507,0.0,0.0,6.5,12.7,0.507,0.507,3.6,5.5,0.652,5.5,7.5,13.1,0.9,1.8,1.3,1.9,5.1,16.5,112,108,
