Highlight,Unnamed: 1,In Stathead
"Career high, Points",4.0,View full stats from top 20 games
"Career high, Rebounds",2.0,View full stats from top 20 games
"Career high, Assists",2.0,View full stats from top 20 games
"Career high, Steals",2.0,View full stats from top 20 games
"Career high, Game Score",4.4,View full stats from top 20 games
