Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2012-13,19,CHI,NBA,PG,8,0,72,3.8,13.0,0.294,0.0,3.8,0.0,3.8,9.2,0.417,0.294,0.0,0.0,0.0,2.3,2.3,9.2,1.5,0.8,1.5,7.6,7.6,83,113,
1 Yr,1 Yr,1 Yr,1 Yr,,8,0,72,3.8,13.0,0.294,0.0,3.8,0.0,3.8,9.2,0.417,0.294,0.0,0.0,0.0,2.3,2.3,9.2,1.5,0.8,1.5,7.6,7.6,83,113,
