Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2012-13,19,CHI,NBA,PG,8,0,9.0,0.6,2.1,0.294,0.0,0.6,0.0,0.6,1.5,0.417,0.294,0.0,0.0,0.0,0.4,0.4,1.5,0.3,0.1,0.3,1.3,1.3,
1 Yr,1 Yr,1 Yr,1 Yr,,8,0,9.0,0.6,2.1,0.294,0.0,0.6,0.0,0.6,1.5,0.417,0.294,0.0,0.0,0.0,0.4,0.4,1.5,0.3,0.1,0.3,1.3,1.3,
