Season,Team,Lg,Salary
2002-03,Denver Nuggets,NBA,"$2,530,920"
2003-04,Denver Nuggets,NBA,"$2,720,760"
2004-05,Denver Nuggets,NBA,"$2,910,600"
2005-06,Minnesota Timberwolves,NBA,"$745,248"
Career,(may be incomplete),,"$8,907,528"
