Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2010-11,24,NOH,NBA,SG,6.0,6.0,173.0,7.5,20.5,0.365,2.6,8.5,0.308,4.9,12.0,0.405,0.429,1.3,1.3,1.0,0.0,1.6,1.6,1.3,1.6,0.0,1.3,3.9,18.9,88.0,118.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,26,CHI,NBA,SG,12.0,7.0,325.0,7.4,18.1,0.411,2.7,7.9,0.34,4.7,10.1,0.467,0.486,4.9,5.6,0.879,0.0,5.9,5.9,5.2,0.8,0.0,2.5,4.4,22.5,110.0,113.0,
2013-14,27,SAS,NBA,SF,23.0,0.0,356.0,6.4,14.4,0.444,2.3,5.5,0.421,4.1,8.9,0.459,0.525,3.1,3.2,0.955,0.6,7.0,7.6,2.8,0.4,0.0,1.7,3.3,18.2,113.0,108.0,
2014-15,28,SAS,NBA,SG,7.0,0.0,116.0,8.8,17.1,0.513,6.1,13.1,0.467,2.6,3.9,0.667,0.692,4.8,5.7,0.846,0.9,4.8,5.7,4.4,0.9,0.0,2.2,4.4,28.4,134.0,110.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,31,PHI,NBA,SG,10.0,0.0,273.0,7.8,19.1,0.406,2.9,8.3,0.348,4.9,10.8,0.45,0.481,4.9,5.6,0.871,0.2,3.6,3.8,3.6,1.3,0.0,0.7,3.6,23.3,118.0,110.0,
2018-19,32,SAS,NBA,SG,7.0,0.0,131.0,5.6,15.2,0.368,3.2,8.4,0.381,2.4,6.8,0.353,0.474,2.0,2.4,0.833,0.0,5.2,5.2,3.2,0.0,0.8,0.8,2.8,16.4,107.0,119.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,65.0,13.0,1374.0,7.2,17.3,0.416,3.0,7.9,0.375,4.2,9.3,0.451,0.502,3.7,4.2,0.89,0.3,5.0,5.3,3.5,0.8,0.1,1.6,3.7,21.0,112.0,112.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),,37.0,0.0,603.0,6.7,15.1,0.443,3.3,7.6,0.427,3.4,7.5,0.46,0.551,3.2,3.5,0.902,0.5,6.2,6.7,3.2,0.4,0.2,1.6,3.4,19.8,117.0,111.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,12.0,7.0,325.0,7.4,18.1,0.411,2.7,7.9,0.34,4.7,10.1,0.467,0.486,4.9,5.6,0.879,0.0,5.9,5.9,5.2,0.8,0.0,2.5,4.4,22.5,110.0,113.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,10.0,0.0,273.0,7.8,19.1,0.406,2.9,8.3,0.348,4.9,10.8,0.45,0.481,4.9,5.6,0.871,0.2,3.6,3.8,3.6,1.3,0.0,0.7,3.6,23.3,118.0,110.0,
NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),,6.0,6.0,173.0,7.5,20.5,0.365,2.6,8.5,0.308,4.9,12.0,0.405,0.429,1.3,1.3,1.0,0.0,1.6,1.6,1.3,1.6,0.0,1.3,3.9,18.9,88.0,118.0,
