"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
1997-98,18.0,KENTUCKY,32,221,30,45,0,0,18,35,,55,15,7,16,13,26,78,0.667,,0.514,6.9,2.4,1.7,0.5
1998-99,19.0,KENTUCKY,37,811,157,239,0,0,50,110,,182,37,29,30,64,72,364,0.657,,0.455,21.9,9.8,4.9,1.0
2000-01,21.0,VILLANOVA,31,1053,254,367,12,34,125,212,107.0,303,81,28,56,88,89,645,0.692,0.353,0.59,34.0,20.8,9.8,2.6
Career,,,100,2085,441,651,12,34,193,357,107.0,540,133,64,102,165,187,1087,0.677,0.353,0.541,20.9,10.9,5.4,1.3
