Season,Team,Lg,Salary
2000-01,Detroit Pistons,NBA,"$1,253,400"
2001-02,Sacramento Kings,NBA,"$1,347,480"
2002-03,Sacramento Kings,NBA,"$1,441,440"
2004-05,Seattle SuperSonics,NBA,"$735,960"
2005-06,Seattle SuperSonics,NBA,"$305,784"
Career,(may be incomplete),,"$5,084,064"
