Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2000-01,20,ATL,NBA,SF,78,21,16.8,1.9,5.0,.374,0.5,1.6,.323,1.3,3.4,.399,.427,0.8,1.1,.736,0.7,1.6,2.3,0.8,0.6,0.4,1.2,1.7,5.1,
2001-02,21,ATL,NBA,SF,72,46,24.0,3.0,7.5,.396,1.2,3.4,.360,1.7,4.1,.427,.479,1.2,1.5,.810,0.8,2.6,3.4,1.1,0.9,0.8,1.4,2.3,8.4,
2002-03,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2003-04,23,NYK,NBA,SF,21,1,13.7,1.7,4.6,.371,0.6,1.7,.361,1.1,2.9,.377,.438,1.3,1.5,.903,0.2,1.6,1.9,0.5,0.4,0.3,0.8,1.5,5.4,
2004-05,24,DEN,NBA,SG,71,40,17.4,2.6,5.2,.499,0.7,2.1,.358,1.9,3.1,.592,.570,1.1,1.4,.792,0.6,1.5,2.1,1.1,0.6,0.3,0.9,2.0,7.1,
2005-06,25,DEN,NBA,SG,58,21,15.9,2.3,5.3,.431,1.0,2.8,.350,1.3,2.5,.521,.523,0.6,0.7,.810,0.3,1.3,1.7,0.9,0.4,0.4,0.8,1.5,6.1,
2006-07,26,DEN,NBA,SF,39,7,10.7,1.3,3.9,.325,0.5,2.3,.216,0.8,1.7,.470,.386,0.4,0.5,.762,0.3,1.2,1.5,0.4,0.4,0.3,0.7,1.0,3.5,
2007-08,27,SAS,NBA,SF,5,0,5.6,1.4,2.8,.500,0.6,1.8,.333,0.8,1.0,.800,.607,0.0,0.4,.000,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.8,3.4,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,344,136,17.2,2.2,5.4,.411,0.8,2.4,.336,1.4,3.1,.469,.485,0.9,1.1,.789,0.6,1.7,2.2,0.9,0.6,0.4,1.0,1.7,6.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),,168,68,15.3,2.2,4.9,.442,0.8,2.4,.323,1.4,2.6,.549,.519,0.8,1.0,.793,0.4,1.4,1.8,0.9,0.5,0.3,0.8,1.6,5.9,
ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),,150,67,20.3,2.4,6.2,.387,0.9,2.5,.348,1.5,3.7,.414,.457,1.0,1.3,.776,0.8,2.1,2.8,1.0,0.7,0.6,1.3,2.0,6.7,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,21,1,13.7,1.7,4.6,.371,0.6,1.7,.361,1.1,2.9,.377,.438,1.3,1.5,.903,0.2,1.6,1.9,0.5,0.4,0.3,0.8,1.5,5.4,
SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),,5,0,5.6,1.4,2.8,.500,0.6,1.8,.333,0.8,1.0,.800,.607,0.0,0.4,.000,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.8,3.4,
