"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('Unnamed: 21_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 26_level_0', 'Awards')"
2000-01,19,SEA,NBA,C,30.0,1.0,221.0,0.486,2.1,1.0,0.703,0.27,0.027,0.0,0.0,0.486,0.577,0.3,0.0,,0.611,0.027,1.0,0.0,0.0,
2001-02,20,SEA,NBA,C,36.0,1.0,221.0,0.537,1.8,1.0,0.756,0.244,0.0,0.0,0.0,0.537,0.548,0.5,,,0.591,0.171,7.0,0.0,0.0,
2002-03,21,ORL,NBA,C,27.0,3.0,145.0,0.435,3.8,1.0,0.652,0.217,0.043,0.087,0.0,0.435,0.467,0.4,1.0,0.0,0.6,0.217,4.0,0.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,93.0,5.0,587.0,0.495,2.6,1.0,0.713,0.248,0.02,0.02,0.0,0.495,0.542,0.4,0.5,0.0,0.6,0.129,12.0,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,4.0,518.0,0.495,2.6,1.0,0.713,0.248,0.02,0.02,0.0,0.495,0.542,0.4,0.5,0.0,0.6,0.129,11.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
SEA (2 Yrs),SEA (2 Yrs),SEA (2 Yrs),SEA (2 Yrs),,66.0,2.0,442.0,0.513,2.0,1.0,0.731,0.256,0.013,0.0,0.0,0.513,0.561,0.4,0.0,,0.6,0.103,8.0,0.0,0.0,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,27.0,3.0,145.0,0.435,3.8,1.0,0.652,0.217,0.043,0.087,0.0,0.435,0.467,0.4,1.0,0.0,0.6,0.217,4.0,0.0,0.0,
