"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2017-18,23,MIN,NBA,WC1,HOU,L (1-4),5.0,32.8,15.8,5.2,2.0,0.4,0.4,30.0,68.0,0.441,7.0,21.0,0.333,23.0,47.0,0.489,0.493,12.0,20.0,0.6,5.0,21.0,26.0,10.0,2.0,2.0,9.0,14.0,79.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,27,GSW,NBA,WC1,DEN,W (4-1),5.0,30.0,14.0,6.8,1.6,1.0,0.8,27.0,51.0,0.529,7.0,13.0,0.538,20.0,38.0,0.526,0.598,9.0,16.0,0.563,7.0,27.0,34.0,8.0,5.0,4.0,6.0,10.0,70.0,
2021-22,27,GSW,NBA,WCS,MEM,W (4-2),6.0,33.0,15.0,7.0,0.8,0.8,1.3,35.0,75.0,0.467,9.0,27.0,0.333,26.0,48.0,0.542,0.527,11.0,17.0,0.647,20.0,22.0,42.0,5.0,5.0,8.0,9.0,16.0,90.0,
2021-22,27,GSW,NBA,WCF,DAL,W (4-1),5.0,36.8,18.6,7.2,2.8,0.6,0.4,36.0,78.0,0.462,8.0,28.0,0.286,28.0,50.0,0.56,0.513,13.0,19.0,0.684,15.0,21.0,36.0,14.0,3.0,2.0,4.0,15.0,93.0,
2021-22,27,GSW,NBA,FIN,BOS,W (4-2),6.0,39.2,18.3,8.8,2.2,1.5,1.5,45.0,101.0,0.446,11.0,37.0,0.297,34.0,64.0,0.531,0.5,9.0,13.0,0.692,12.0,41.0,53.0,13.0,9.0,9.0,11.0,13.0,110.0,
2022-23,28,GSW,NBA,WC1,SAC,W (4-3),7.0,35.4,18.1,5.9,1.3,1.0,1.9,50.0,108.0,0.463,10.0,37.0,0.27,40.0,71.0,0.563,0.509,17.0,28.0,0.607,12.0,29.0,41.0,9.0,7.0,13.0,9.0,27.0,127.0,
2022-23,28,GSW,NBA,WCS,LAL,L (2-4),6.0,32.3,15.0,5.3,2.7,0.7,0.3,33.0,73.0,0.452,9.0,27.0,0.333,24.0,46.0,0.522,0.514,15.0,19.0,0.789,12.0,20.0,32.0,16.0,4.0,2.0,8.0,18.0,90.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,30,MIA,NBA,EC1,CLE,L (0-4),4.0,30.5,11.5,3.3,2.3,0.3,1.3,16.0,43.0,0.372,7.0,20.0,0.35,9.0,23.0,0.391,0.453,7.0,10.0,0.7,4.0,9.0,13.0,9.0,1.0,5.0,11.0,6.0,46.0,
