Season,Team,Lg,Salary
2004-05,Charlotte Bobcats,NBA,"$385,277"
2005-06,Charlotte Bobcats,NBA,"$641,748"
2006-07,New Jersey Nets,NBA,"$1,000,000"
2007-08,New Orleans Hornets,NBA,"$1,080,000"
Career,(may be incomplete),,"$3,107,025"
