"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2001-02,19,CHI,NBA,C,71,31,1389,0,0,2,54,45,-7.6,3.0,39,26,94,24,97,,112,22,21,
2002-03,20,CHI,NBA,C,75,68,1827,0,0,0,34,66,-8.5,-5.6,41,52,102,28,123,,162,29,41,
2003-04,21,CHI,NBA,PF,35,8,782,0,0,1,62,37,-10.7,-4.7,12,10,43,15,49,,49,10,19,
2004-05,22,CHI,NBA,C,80,10,2189,0,0,0,35,66,2.6,3.1,27,37,122,35,145,,148,34,46,"DPOY-18,6MOY-11"
2005-06,23,CHI,NBA,C,79,50,2121,0,0,0,1,100,2.8,4.0,31,27,153,36,92,25,178,19,20,
2006-07,24,NOK,NBA,C,73,73,2525,0,0,0,0,100,-0.6,3.0,24,23,119,41,89,16,147,24,24,DPOY-9
2007-08,25,NOH,NBA,C,79,79,2783,0,0,0,0,100,7.9,6.1,31,38,111,33,137,13,189,39,38,DPOY-11
2008-09,26,NOH,NBA,C,45,45,1445,0,0,0,0,100,7.5,8.8,13,16,77,19,60,3,52,13,13,
2009-10,27,CHA,NBA,C,51,27,1163,0,0,0,0,100,-1.2,-3.9,21,12,58,33,64,12,33,9,24,
2010-11,28,DAL,NBA,C,74,74,2059,0,0,0,1,99,7.9,6.6,16,21,126,32,120,9,74,26,25,"DPOY-3,DEF2"
2011-12,29,NYK,NBA,C,62,62,2061,0,0,0,0,100,3.1,-0.8,29,25,76,21,140,20,130,27,25,"DPOY-1,NBA3,DEF2"
2012-13,30,NYK,NBA,C,66,66,2164,0,0,0,0,100,5.9,3.3,23,22,85,30,124,5,146,27,19,"DPOY-13,AS,DEF1"
2013-14,31,NYK,NBA,C,55,55,1662,0,0,0,17,83,0.7,3.0,18,18,75,19,72,1,140,19,19,
2014-15,32,DAL,NBA,C,75,75,2286,0,0,0,0,100,4.6,3.8,28,25,67,30,111,9,181,23,28,
2015-16,33,PHO,NBA,C,66,60,1618,0,0,0,30,70,-11.7,-7.5,41,11,70,21,84,4,151,21,23,
2016-17,34,PHO,NBA,C,47,46,1298,0,0,0,5,95,-3.7,3.3,28,5,60,25,56,4,71,9,11,
2017-18,35,PHO,NBA,C,46,46,1151,0,0,0,3,97,-10.7,-1.5,26,8,47,20,38,4,114,4,6,
2018-19,36,2TM,NBA,C,55,6,875,0,0,0,0,100,-1.3,2.0,8,5,58,23,34,2,88,2,6,
2018-19,36,PHO,NBA,C,7,0,89,0,0,0,0,100,-29.5,-21.0,1,2,11,4,7,0,14,1,0,
2018-19,36,LAL,NBA,C,48,6,786,0,0,0,1,100,1.9,4.7,7,3,47,19,27,2,74,1,6,
2019-20,37,HOU,NBA,C,26,5,219,0,0,0,0,100,4.7,1.8,1,1,21,4,6,2,13,1,1,
,,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,
,,,,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
19 Yrs,19 Yrs,19 Yrs,19 Yrs,,1160,886,31617,0,0,0,11,89,0.6,2.0,457,382,1564,489,1641,129,2178,358,409,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,63,2235,0,0,0,11,89,0.6,2.0,32,27,111,35,116,,154,25,29,
,,,,,,,,,,,,,,,,,,,,,,,,
CHI (5 Yrs),CHI (5 Yrs),CHI (5 Yrs),CHI (5 Yrs),,340,167,8308,0,0,0,32,68,-2.7,0.7,150,152,514,138,506,25,649,114,147,
PHO (4 Yrs),PHO (4 Yrs),PHO (4 Yrs),PHO (4 Yrs),,166,152,4156,0,0,0,14,86,-9.3,-2.7,96,26,188,70,185,12,350,35,40,
NOK (3 Yrs),NOK (3 Yrs),NOK (3 Yrs),NOK (3 Yrs),,197,197,6753,0,0,0,0,100,4.6,5.5,68,77,307,93,286,32,388,76,75,
NYK (3 Yrs),NYK (3 Yrs),NYK (3 Yrs),NYK (3 Yrs),,183,183,5887,0,0,0,5,95,3.5,1.8,70,65,236,70,336,26,416,73,63,
DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),,149,149,4345,0,0,0,1,99,6.2,5.1,44,46,193,62,231,18,255,49,53,
CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),,51,27,1163,0,0,0,0,100,-1.2,-3.9,21,12,58,33,64,12,33,9,24,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,48,6,786,0,0,0,1,100,1.9,4.7,7,3,47,19,27,2,74,1,6,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,26,5,219,0,0,0,0,100,4.7,1.8,1,1,21,4,6,2,13,1,1,
