0
2002-03 NBA 4.2 (18th)
2004-05 NBA 4.8 (11th)
2005-06 NBA 3.8 (19th)
2006-07 NBA 4.1 (19th)
2013-14 NBA 3.4 (19th)
Career 3.3 (71st)
Career NBA 3.3 (65th)
Career Playoffs 3.4 (45th)
Career NBA Playoffs 3.4 (43rd)
